consumption_ID;country_ID;year_ID;category_ID;consumption_MEUR
FR13_C08;FR;13;C08;47727.8
FR14_C08;FR;14;C08;46878.0
FR15_C08;FR;15;C08;46508.4
FR16_C08;FR;16;C08;46795.7
FR17_C08;FR;17;C08;45865.3
FR18_C08;FR;18;C08;46551.7
FR19_C08;FR;19;C08;47279.6
FR20_C08;FR;20;C08;49539.2
FR21_C08;FR;21;C08;51836.4
FR22_C08;FR;22;C08;52998.8
FR23_C08;FR;23;C08;53729.1
IT10_C08;IT;10;C08;35432.4
IT11_C08;IT;11;C08;35493.8
IT12_C08;IT;12;C08;35027.5
IT13_C08;IT;13;C08;32885.4
IT14_C08;IT;14;C08;31167.8
IT15_C08;IT;15;C08;31580.9
IT16_C08;IT;16;C08;30416.9
IT17_C08;IT;17;C08;31557.8
IT18_C08;IT;18;C08;30884.3
IT19_C08;IT;19;C08;29986.8
IT20_C08;IT;20;C08;29435.5
IT21_C08;IT;21;C08;30533.5
IT22_C08;IT;22;C08;31655.5
IT23_C08;IT;23;C08;32463.7
CY10_C08;CY;10;C08;448.7
CY11_C08;CY;11;C08;489.6
CY12_C08;CY;12;C08;475.1
CY13_C08;CY;13;C08;482.8
CY14_C08;CY;14;C08;486.2
CY15_C08;CY;15;C08;524.3
CY16_C08;CY;16;C08;523.7
CY17_C08;CY;17;C08;509.9
CY18_C08;CY;18;C08;497.2
CY19_C08;CY;19;C08;509.7
CY20_C08;CY;20;C08;528.5
CY21_C08;CY;21;C08;566.2
CY22_C08;CY;22;C08;609.5
CY23_C08;CY;23;C08;638.9
LV10_C08;LV;10;C08;538.2
LV11_C08;LV;11;C08;531.3
LV12_C08;LV;12;C08;548.0
LV13_C08;LV;13;C08;568.6
LV14_C08;LV;14;C08;570.1
LV15_C08;LV;15;C08;610.8
LV16_C08;LV;16;C08;651.0
LV17_C08;LV;17;C08;690.0
LV18_C08;LV;18;C08;733.9
LV19_C08;LV;19;C08;744.7
LV20_C08;LV;20;C08;724.4
LV21_C08;LV;21;C08;818.3
LV22_C08;LV;22;C08;926.6
LV23_C08;LV;23;C08;1028.9
HU10_C08;HU;10;C08;2785.5
HU11_C08;HU;11;C08;2775.6
HU12_C08;HU;12;C08;2801.6
HU13_C08;HU;13;C08;2801.7
HU14_C08;HU;14;C08;2729.2
HU15_C08;HU;15;C08;2847.6
HU16_C08;HU;16;C08;3015.0
HU17_C08;HU;17;C08;3029.9
HU18_C08;HU;18;C08;3000.6
HU19_C08;HU;19;C08;3026.2
HU20_C08;HU;20;C08;2931.5
HU21_C08;HU;21;C08;2848.9
HU22_C08;HU;22;C08;2855.3
HU23_C08;HU;23;C08;3288.2
MT10_C08;MT;10;C08;223.8
MT11_C08;MT;11;C08;226.9
MT12_C08;MT;12;C08;233.8
MT13_C08;MT;13;C08;232.9
MT14_C08;MT;14;C08;236.3
MT15_C08;MT;15;C08;234.7
MT16_C08;MT;16;C08;254.6
MT17_C08;MT;17;C08;264.9
MT18_C08;MT;18;C08;276.9
MT19_C08;MT;19;C08;287.7
MT20_C08;MT;20;C08;268.6
MT21_C08;MT;21;C08;295.6
MT22_C08;MT;22;C08;352.0
MT23_C08;MT;23;C08;372.5
NL10_C08;NL;10;C08;16200.0
NL11_C08;NL;11;C08;15969.0
NL12_C08;NL;12;C08;15980.0
NL13_C08;NL;13;C08;15834.0
NL14_C08;NL;14;C08;15911.0
NL15_C08;NL;15;C08;15880.0
NL16_C08;NL;16;C08;15542.0
NL17_C08;NL;17;C08;15824.0
NL18_C08;NL;18;C08;15701.0
NL19_C08;NL;19;C08;16094.0
NL20_C08;NL;20;C08;15500.0
NL21_C08;NL;21;C08;16450.0
NL22_C08;NL;22;C08;17368.0
NL23_C08;NL;23;C08;17810.0
AT10_C08;AT;10;C08;5579.2
AT11_C08;AT;11;C08;5633.6
AT12_C08;AT;12;C08;5724.3
AT13_C08;AT;13;C08;5485.0
AT14_C08;AT;14;C08;5534.8
AT15_C08;AT;15;C08;5759.7
AT16_C08;AT;16;C08;6029.8
AT17_C08;AT;17;C08;6139.2
AT18_C08;AT;18;C08;6498.7
AT19_C08;AT;19;C08;6544.2
AT20_C08;AT;20;C08;6868.1
AT21_C08;AT;21;C08;7187.6
AT22_C08;AT;22;C08;7592.7
AT23_C08;AT;23;C08;7698.8
PT10_C08;PT;10;C08;4496.5
PT11_C08;PT;11;C08;4366.1
PT12_C08;PT;12;C08;4249.1
PT13_C08;PT;13;C08;3945.3
PT14_C08;PT;14;C08;3757.5
PT15_C08;PT;15;C08;3798.7
PT16_C08;PT;16;C08;3744.4
PT17_C08;PT;17;C08;3855.4
PT18_C08;PT;18;C08;3789.4
PT19_C08;PT;19;C08;4225.7
PT20_C08;PT;20;C08;4167.7
PT21_C08;PT;21;C08;4315.5
PT22_C08;PT;22;C08;4365.1
PT23_C08;PT;23;C08;4665.073762491618
SI10_C08;SI;10;C08;956.4
SI11_C08;SI;11;C08;983.4
SI12_C08;SI;12;C08;929.8
SI13_C08;SI;13;C08;928.3
SI14_C08;SI;14;C08;955.6
SI15_C08;SI;15;C08;934.4
SI16_C08;SI;16;C08;944.0
SI17_C08;SI;17;C08;966.5
SI18_C08;SI;18;C08;1000.0
SI19_C08;SI;19;C08;1085.7
SI20_C08;SI;20;C08;1148.0
SI21_C08;SI;21;C08;1263.5
SI22_C08;SI;22;C08;1258.4
SI23_C08;SI;23;C08;1338.0
SE10_C08;SE;10;C08;7818.6
SE11_C08;SE;11;C08;8352.5
SE12_C08;SE;12;C08;8502.2
SE13_C08;SE;13;C08;8684.0
SE14_C08;SE;14;C08;8748.3
SE15_C08;SE;15;C08;9192.8
SE16_C08;SE;16;C08;9126.6
SE17_C08;SE;17;C08;9743.7
SE18_C08;SE;18;C08;9491.3
SE19_C08;SE;19;C08;9282.6
SE20_C08;SE;20;C08;9839.6
SE21_C08;SE;21;C08;11092.2
SE22_C08;SE;22;C08;11450.6
SE23_C08;SE;23;C08;10859.2
EU10_C09;EU;10;C09;449057.5
EU11_C09;EU;11;C09;459468.4
EU12_C09;EU;12;C09;459193.0
EU13_C09;EU;13;C09;453732.1
EU14_C09;EU;14;C09;462888.7
EU15_C09;EU;15;C09;483176.5
EU16_C09;EU;16;C09;504687.9
EU17_C09;EU;17;C09;530767.6
EU18_C09;EU;18;C09;549503.8
EU19_C09;EU;19;C09;567983.3
EU20_C09;EU;20;C09;448588.2
EU21_C09;EU;21;C09;496676.5
EU22_C09;EU;22;C09;623617.3
EU23_C09;EU;23;C09;680591.3
BE10_C09;BE;10;C09;12946.5
BE11_C09;BE;11;C09;13627.3
BE12_C09;BE;12;C09;14107.6
BE13_C09;BE;13;C09;14428.6
BE14_C09;BE;14;C09;14766.0
BE15_C09;BE;15;C09;15167.1
BE16_C09;BE;16;C09;15350.5
BE17_C09;BE;17;C09;15651.7
BE18_C09;BE;18;C09;16047.3
BE19_C09;BE;19;C09;16255.1
BE20_C09;BE;20;C09;13472.9
BE21_C09;BE;21;C09;15219.3
BE22_C09;BE;22;C09;17930.4
BE23_C09;BE;23;C09;19391.8
BG10_C09;BG;10;C09;2002.6
BG11_C09;BG;11;C09;1994.5
BG12_C09;BG;12;C09;2000.2
BG13_C09;BG;13;C09;2002.2
BG14_C09;BG;14;C09;2169.1
BG15_C09;BG;15;C09;2266.6
BG16_C09;BG;16;C09;2440.8
BG17_C09;BG;17;C09;2626.1
BG18_C09;BG;18;C09;2762.6
BG19_C09;BG;19;C09;3147.2
BG20_C09;BG;20;C09;2704.4
BG21_C09;BG;21;C09;3397.9
BG22_C09;BG;22;C09;3647.9
BG23_C09;BG;23;C09;4723.8
CZ10_C09;CZ;10;C09;6127.0
CZ11_C09;CZ;11;C09;6184.6
CZ12_C09;CZ;12;C09;5929.2
CZ13_C09;CZ;13;C09;5722.9
CZ14_C09;CZ;14;C09;5500.9
CZ15_C09;CZ;15;C09;5776.1
CZ16_C09;CZ;16;C09;6350.2
CZ17_C09;CZ;17;C09;7066.4
CZ18_C09;CZ;18;C09;7483.5
CZ19_C09;CZ;19;C09;8191.0
CZ20_C09;CZ;20;C09;5898.9
CZ21_C09;CZ;21;C09;7039.2
CZ22_C09;CZ;22;C09;10001.4
CZ23_C09;CZ;23;C09;11443.6
DK10_C09;DK;10;C09;8872.7
DK11_C09;DK;11;C09;9256.7
DK12_C09;DK;12;C09;9445.1
DK13_C09;DK;13;C09;9582.0
DK14_C09;DK;14;C09;9683.7
DK15_C09;DK;15;C09;10266.2
DK16_C09;DK;16;C09;10954.8
DK17_C09;DK;17;C09;11475.3
DK18_C09;DK;18;C09;11834.1
DK19_C09;DK;19;C09;12131.6
DK20_C09;DK;20;C09;10293.0
DK21_C09;DK;21;C09;11233.6
DK22_C09;DK;22;C09;12754.5
DK23_C09;DK;23;C09;13103.1
DE10_C09;DE;10;C09;120817.0
DE11_C09;DE;11;C09;125188.0
DE12_C09;DE;12;C09;129333.0
DE13_C09;DE;13;C09;130082.0
DE14_C09;DE;14;C09;135060.0
DE15_C09;DE;15;C09;142680.0
DE16_C09;DE;16;C09;150378.0
DE17_C09;DE;17;C09;159085.0
DE18_C09;DE;18;C09;165276.0
DE19_C09;DE;19;C09;171441.0
DE20_C09;DE;20;C09;136871.0
DE21_C09;DE;21;C09;144946.0
DE22_C09;DE;22;C09;185768.0
DE23_C09;DE;23;C09;202869.0
EE10_C09;EE;10;C09;462.8
EE11_C09;EE;11;C09;498.1
EE12_C09;EE;12;C09;553.5
EE13_C09;EE;13;C09;611.9
EE14_C09;EE;14;C09;655.2
EE15_C09;EE;15;C09;708.5
EE16_C09;EE;16;C09;764.7
EE17_C09;EE;17;C09;846.0
EE18_C09;EE;18;C09;920.6
EE19_C09;EE;19;C09;1000.2
EE20_C09;EE;20;C09;877.1
EE21_C09;EE;21;C09;1037.1
EE22_C09;EE;22;C09;1291.5
EE23_C09;EE;23;C09;1319.8
IE10_C09;IE;10;C09;4694.6
IE11_C09;IE;11;C09;4557.6
IE12_C09;IE;12;C09;4473.8
IE13_C09;IE;13;C09;4645.3
IE14_C09;IE;14;C09;4767.9
IE15_C09;IE;15;C09;5116.5
IE16_C09;IE;16;C09;5576.9
IE17_C09;IE;17;C09;5851.2
IE18_C09;IE;18;C09;6265.9
IE19_C09;IE;19;C09;6315.2
IE20_C09;IE;20;C09;5072.0
IE21_C09;IE;21;C09;5614.3
IE22_C09;IE;22;C09;7748.4
IE23_C09;IE;23;C09;8754.1
ES10_C09;ES;10;C09;41067.0
ES11_C09;ES;11;C09;41140.0
ES12_C09;ES;12;C09;39052.0
ES13_C09;ES;13;C09;38143.0
ES14_C09;ES;14;C09;39139.0
ES15_C09;ES;15;C09;41659.0
ES16_C09;ES;16;C09;45451.0
ES17_C09;ES;17;C09;48616.0
ES18_C09;ES;18;C09;50182.0
ES19_C09;ES;19;C09;51964.0
ES20_C09;ES;20;C09;30705.0
ES21_C09;ES;21;C09;40405.0
ES22_C09;ES;22;C09;57570.0
ES23_C09;ES;23;C09;62572.0
FR10_C09;FR;10;C09;75548.2
FR11_C09;FR;11;C09;76562.3
FR12_C09;FR;12;C09;76624.0
FR13_C09;FR;13;C09;76248.1
FR14_C09;FR;14;C09;77264.3
FR15_C09;FR;15;C09;78684.5
FR16_C09;FR;16;C09;80299.9
FR17_C09;FR;17;C09;83158.5
FR18_C09;FR;18;C09;85426.9
FR19_C09;FR;19;C09;88504.6
FR20_C09;FR;20;C09;74834.7
FR21_C09;FR;21;C09;82257.1
FR22_C09;FR;22;C09;96023.1
FR23_C09;FR;23;C09;103455.9
IT10_C09;IT;10;C09;63012.5
IT11_C09;IT;11;C09;63661.8
IT12_C09;IT;12;C09;59594.0
IT13_C09;IT;13;C09;55043.6
IT14_C09;IT;14;C09;55798.2
IT15_C09;IT;15;C09;57604.9
IT16_C09;IT;16;C09;60303.3
IT17_C09;IT;17;C09;61260.8
IT18_C09;IT;18;C09;62290.9
IT19_C09;IT;19;C09;63417.6
IT20_C09;IT;20;C09;49057.6
IT21_C09;IT;21;C09;54168.2
IT22_C09;IT;22;C09;66833.3
IT23_C09;IT;23;C09;72359.9
CY10_C09;CY;10;C09;905.6
CY11_C09;CY;11;C09;975.2
CY12_C09;CY;12;C09;957.3
CY13_C09;CY;13;C09;877.0
CY14_C09;CY;14;C09;849.1
CY15_C09;CY;15;C09;867.7
CY16_C09;CY;16;C09;893.0
CY17_C09;CY;17;C09;937.6
CY18_C09;CY;18;C09;1021.8
CY19_C09;CY;19;C09;1085.3
CY20_C09;CY;20;C09;893.8
CY21_C09;CY;21;C09;988.4
CY22_C09;CY;22;C09;1129.4
CY23_C09;CY;23;C09;1251.7
LV10_C09;LV;10;C09;754.7
LV11_C09;LV;11;C09;805.1
LV12_C09;LV;12;C09;944.0
LV13_C09;LV;13;C09;1012.6
LV14_C09;LV;14;C09;1082.2
LV15_C09;LV;15;C09;1195.5
LV16_C09;LV;16;C09;1222.7
LV17_C09;LV;17;C09;1312.4
LV18_C09;LV;18;C09;1429.8
LV19_C09;LV;19;C09;1546.7
LV20_C09;LV;20;C09;1172.2
LV21_C09;LV;21;C09;1272.4
LV22_C09;LV;22;C09;1699.6
LV23_C09;LV;23;C09;1860.8
HU10_C09;HU;10;C09;3214.3
HU11_C09;HU;11;C09;3215.6
HU12_C09;HU;12;C09;3125.9
HU13_C09;HU;13;C09;2945.3
HU14_C09;HU;14;C09;3090.7
HU15_C09;HU;15;C09;3271.8
HU16_C09;HU;16;C09;3471.7
HU17_C09;HU;17;C09;3960.0
HU18_C09;HU;18;C09;4098.6
HU19_C09;HU;19;C09;4500.1
HU20_C09;HU;20;C09;3826.9
HU21_C09;HU;21;C09;4580.7
HU22_C09;HU;22;C09;5373.4
HU23_C09;HU;23;C09;6757.8
MT10_C09;MT;10;C09;326.5
MT11_C09;MT;11;C09;361.6
MT12_C09;MT;12;C09;383.3
MT13_C09;MT;13;C09;418.6
MT14_C09;MT;14;C09;445.7
MT15_C09;MT;15;C09;467.1
MT16_C09;MT;16;C09;486.7
MT17_C09;MT;17;C09;514.6
MT18_C09;MT;18;C09;560.9
MT19_C09;MT;19;C09;595.6
MT20_C09;MT;20;C09;398.2
MT21_C09;MT;21;C09;467.9
MT22_C09;MT;22;C09;646.9
MT23_C09;MT;23;C09;765.6
NL10_C09;NL;10;C09;26821.0
NL11_C09;NL;11;C09;26946.0
NL12_C09;NL;12;C09;26603.0
NL13_C09;NL;13;C09;26253.0
NL14_C09;NL;14;C09;25908.0
NL15_C09;NL;15;C09;26405.0
NL16_C09;NL;16;C09;26967.0
NL17_C09;NL;17;C09;28358.0
NL18_C09;NL;18;C09;29563.0
NL19_C09;NL;19;C09;30715.0
NL20_C09;NL;20;C09;24015.0
NL21_C09;NL;21;C09;25710.0
NL22_C09;NL;22;C09;34546.0
NL23_C09;NL;23;C09;39082.0
AT10_C09;AT;10;C09;13279.9
AT11_C09;AT;11;C09;14015.0
AT12_C09;AT;12;C09;14644.3
AT13_C09;AT;13;C09;14981.6
AT14_C09;AT;14;C09;15271.2
AT15_C09;AT;15;C09;15727.9
AT16_C09;AT;16;C09;16367.5
AT17_C09;AT;17;C09;17043.6
AT18_C09;AT;18;C09;17666.1
AT19_C09;AT;19;C09;17833.9
AT20_C09;AT;20;C09;14237.6
AT21_C09;AT;21;C09;15018.6
AT22_C09;AT;22;C09;19429.3
AT23_C09;AT;23;C09;21329.5
PT10_C09;PT;10;C09;6610.8
PT11_C09;PT;11;C09;6325.6
PT12_C09;PT;12;C09;5970.0
PT13_C09;PT;13;C09;5744.1
PT14_C09;PT;14;C09;5826.7
PT15_C09;PT;15;C09;6186.9
PT16_C09;PT;16;C09;6419.5
PT17_C09;PT;17;C09;6816.4
PT18_C09;PT;18;C09;7187.7
PT19_C09;PT;19;C09;7533.9
PT20_C09;PT;20;C09;5778.6
PT21_C09;PT;21;C09;6250.4
PT22_C09;PT;22;C09;7760.2
PT23_C09;PT;23;C09;8293.488216005922
SI10_C09;SI;10;C09;1623.2
SI11_C09;SI;11;C09;1597.1
SI12_C09;SI;12;C09;1552.4
SI13_C09;SI;13;C09;1511.0
SI14_C09;SI;14;C09;1551.5
SI15_C09;SI;15;C09;1642.4
SI16_C09;SI;16;C09;1731.1
SI17_C09;SI;17;C09;1830.9
SI18_C09;SI;18;C09;1968.3
SI19_C09;SI;19;C09;2135.7
SI20_C09;SI;20;C09;1416.1
SI21_C09;SI;21;C09;1683.7
SI22_C09;SI;22;C09;2315.1
SI23_C09;SI;23;C09;2686.4
SE10_C09;SE;10;C09;15987.3
SE11_C09;SE;11;C09;17543.9
SE12_C09;SE;12;C09;19021.5
SE13_C09;SE;13;C09;19227.9
SE14_C09;SE;14;C09;18625.5
SE15_C09;SE;15;C09;19207.4
SE16_C09;SE;16;C09;19677.5
SE17_C09;SE;17;C09;20024.6
SE18_C09;SE;18;C09;19657.1
SE19_C09;SE;19;C09;19485.2
SE20_C09;SE;20;C09;17618.6
SE21_C09;SE;21;C09;19924.5
SE22_C09;SE;22;C09;22823.7
SE23_C09;SE;23;C09;22776.9
EU10_C10;EU;10;C10;55420.5
EU11_C10;EU;11;C10;57199.3
EU12_C10;EU;12;C10;58700.8
EU13_C10;EU;13;C10;59696.5
EU14_C10;EU;14;C10;60418.3
EU15_C10;EU;15;C10;61832.7
EU16_C10;EU;16;C10;63841.6
EU17_C10;EU;17;C10;66000.7
EU18_C10;EU;18;C10;67849.8
EU19_C10;EU;19;C10;70198.4
EU20_C10;EU;20;C10;65882.2
EU21_C10;EU;21;C10;67245.3
EU22_C10;EU;22;C10;72437.1
EU23_C10;EU;23;C10;76132.2
BE10_C10;BE;10;C10;712.9
BE11_C10;BE;11;C10;721.9
BE12_C10;BE;12;C10;731.3
BE13_C10;BE;13;C10;768.0
BE14_C10;BE;14;C10;755.1
BE15_C10;BE;15;C10;806.8
BE16_C10;BE;16;C10;795.6
BE17_C10;BE;17;C10;774.1
BE18_C10;BE;18;C10;851.7
BE19_C10;BE;19;C10;878.4
BE20_C10;BE;20;C10;715.0
BE21_C10;BE;21;C10;800.9
BE22_C10;BE;22;C10;922.8
BE23_C10;BE;23;C10;946.2
BG10_C10;BG;10;C10;221.0
BG11_C10;BG;11;C10;247.6
BG12_C10;BG;12;C10;259.4
BG13_C10;BG;13;C10;244.7
BG14_C10;BG;14;C10;274.8
BG15_C10;BG;15;C10;298.1
BG16_C10;BG;16;C10;342.3
BG17_C10;BG;17;C10;369.3
BG18_C10;BG;18;C10;436.0
BG19_C10;BG;19;C10;407.3
BG20_C10;BG;20;C10;453.3
BG21_C10;BG;21;C10;630.0
BG22_C10;BG;22;C10;682.2
BG23_C10;BG;23;C10;654.2
CZ10_C10;CZ;10;C10;525.9
CZ11_C10;CZ;11;C10;541.6
CZ12_C10;CZ;12;C10;490.3
CZ13_C10;CZ;13;C10;447.4
CZ14_C10;CZ;14;C10;419.4
CZ15_C10;CZ;15;C10;426.0
CZ16_C10;CZ;16;C10;444.7
CZ17_C10;CZ;17;C10;451.0
CZ18_C10;CZ;18;C10;476.1
CZ19_C10;CZ;19;C10;553.4
CZ20_C10;CZ;20;C10;486.1
CZ21_C10;CZ;21;C10;523.0
CZ22_C10;CZ;22;C10;684.1
CZ23_C10;CZ;23;C10;792.7
DK10_C10;DK;10;C10;884.3
DK11_C10;DK;11;C10;838.8
DK12_C10;DK;12;C10;882.6
DK13_C10;DK;13;C10;933.5
DK14_C10;DK;14;C10;847.8
DK15_C10;DK;15;C10;918.0
DK16_C10;DK;16;C10;1009.1
DK17_C10;DK;17;C10;1083.6
DK18_C10;DK;18;C10;1130.5
DK19_C10;DK;19;C10;1149.5
DK20_C10;DK;20;C10;1005.5
DK21_C10;DK;21;C10;1073.3
DK22_C10;DK;22;C10;1190.8
DK23_C10;DK;23;C10;1221.1
DE10_C10;DE;10;C10;9827.0
DE11_C10;DE;11;C10;10208.0
DE12_C10;DE;12;C10;10690.0
DE13_C10;DE;13;C10;11159.0
DE14_C10;DE;14;C10;11597.0
DE15_C10;DE;15;C10;12195.0
DE16_C10;DE;16;C10;13100.0
DE17_C10;DE;17;C10;13780.0
DE18_C10;DE;18;C10;14292.0
DE19_C10;DE;19;C10;14866.0
DE20_C10;DE;20;C10;13543.0
DE21_C10;DE;21;C10;14411.0
DE22_C10;DE;22;C10;16587.0
DE23_C10;DE;23;C10;17177.0
EE10_C10;EE;10;C10;65.0
EE11_C10;EE;11;C10;63.7
EE12_C10;EE;12;C10;65.2
EE13_C10;EE;13;C10;67.1
EE14_C10;EE;14;C10;60.6
EE15_C10;EE;15;C10;58.8
EE16_C10;EE;16;C10;57.8
EE17_C10;EE;17;C10;64.0
EE18_C10;EE;18;C10;66.1
EE19_C10;EE;19;C10;70.6
EE20_C10;EE;20;C10;53.7
EE21_C10;EE;21;C10;69.7
EE22_C10;EE;22;C10;90.0
EE23_C10;EE;23;C10;96.8
IE10_C10;IE;10;C10;1306.3
IE11_C10;IE;11;C10;1316.9
IE12_C10;IE;12;C10;1336.7
IE13_C10;IE;13;C10;1404.2
IE14_C10;IE;14;C10;1426.6
IE15_C10;IE;15;C10;1457.1
IE16_C10;IE;16;C10;1584.1
IE17_C10;IE;17;C10;1578.2
IE18_C10;IE;18;C10;1597.5
IE19_C10;IE;19;C10;1693.2
IE20_C10;IE;20;C10;1687.2
IE21_C10;IE;21;C10;1747.0
IE22_C10;IE;22;C10;1815.6
IE23_C10;IE;23;C10;1843.1
ES10_C10;ES;10;C10;8639.0
ES11_C10;ES;11;C10;9015.0
ES12_C10;ES;12;C10;9841.0
ES13_C10;ES;13;C10;10416.0
ES14_C10;ES;14;C10;10652.0
ES15_C10;ES;15;C10;10474.0
ES16_C10;ES;16;C10;10680.0
ES17_C10;ES;17;C10;10860.0
ES18_C10;ES;18;C10;10994.0
ES19_C10;ES;19;C10;11133.0
ES20_C10;ES;20;C10;10797.0
ES21_C10;ES;21;C10;9645.0
ES22_C10;ES;22;C10;9786.0
ES23_C10;ES;23;C10;10045.0
FR10_C10;FR;10;C10;6963.1
FR11_C10;FR;11;C10;7142.7
FR12_C10;FR;12;C10;7385.8
FR13_C10;FR;13;C10;7692.4
FR14_C10;FR;14;C10;7863.7
FR15_C10;FR;15;C10;8092.9
FR16_C10;FR;16;C10;8258.4
FR17_C10;FR;17;C10;8878.9
FR18_C10;FR;18;C10;8996.2
FR19_C10;FR;19;C10;9519.5
FR20_C10;FR;20;C10;9336.9
FR21_C10;FR;21;C10;9518.3
FR22_C10;FR;22;C10;9998.3
FR23_C10;FR;23;C10;10633.7
IT10_C10;IT;10;C10;10025.2
IT11_C10;IT;11;C10;10401.9
IT12_C10;IT;12;C10;10465.3
IT13_C10;IT;13;C10;10365.5
IT14_C10;IT;14;C10;10274.3
IT15_C10;IT;15;C10;10484.4
IT16_C10;IT;16;C10;10778.7
IT17_C10;IT;17;C10;10556.5
IT18_C10;IT;18;C10;10211.5
IT19_C10;IT;19;C10;10377.7
IT20_C10;IT;20;C10;9427.0
IT21_C10;IT;21;C10;9850.3
IT22_C10;IT;22;C10;10055.1
IT23_C10;IT;23;C10;10224.8
CY10_C10;CY;10;C10;364.2
CY11_C10;CY;11;C10;368.0
CY12_C10;CY;12;C10;383.7
CY13_C10;CY;13;C10;368.4
CY14_C10;CY;14;C10;373.5
CY15_C10;CY;15;C10;378.7
CY16_C10;CY;16;C10;386.5
CY17_C10;CY;17;C10;416.9
CY18_C10;CY;18;C10;458.1
CY19_C10;CY;19;C10;485.0
CY20_C10;CY;20;C10;508.4
CY21_C10;CY;21;C10;545.2
CY22_C10;CY;22;C10;572.7
CY23_C10;CY;23;C10;597.5
LV10_C10;LV;10;C10;218.7
LV11_C10;LV;11;C10;236.8
LV12_C10;LV;12;C10;233.7
LV13_C10;LV;13;C10;247.8
LV14_C10;LV;14;C10;248.8
LV15_C10;LV;15;C10;223.1
LV16_C10;LV;16;C10;260.6
LV17_C10;LV;17;C10;269.6
LV18_C10;LV;18;C10;304.1
LV19_C10;LV;19;C10;307.0
LV20_C10;LV;20;C10;304.2
LV21_C10;LV;21;C10;273.0
LV22_C10;LV;22;C10;310.8
LV23_C10;LV;23;C10;335.3
HU10_C10;HU;10;C10;759.2
HU11_C10;HU;11;C10;720.4
HU12_C10;HU;12;C10;758.9
HU13_C10;HU;13;C10;833.4
HU14_C10;HU;14;C10;893.7
HU15_C10;HU;15;C10;948.0
HU16_C10;HU;16;C10;1041.3
HU17_C10;HU;17;C10;1132.7
HU18_C10;HU;18;C10;1243.6
HU19_C10;HU;19;C10;1389.6
HU20_C10;HU;20;C10;1216.7
HU21_C10;HU;21;C10;1272.7
HU22_C10;HU;22;C10;1354.9
HU23_C10;HU;23;C10;1480.1
MT10_C10;MT;10;C10;67.7
MT11_C10;MT;11;C10;73.3
MT12_C10;MT;12;C10;78.5
MT13_C10;MT;13;C10;84.8
MT14_C10;MT;14;C10;93.6
MT15_C10;MT;15;C10;102.1
MT16_C10;MT;16;C10;104.0
MT17_C10;MT;17;C10;104.1
MT18_C10;MT;18;C10;114.0
MT19_C10;MT;19;C10;119.4
MT20_C10;MT;20;C10;105.4
MT21_C10;MT;21;C10;125.6
MT22_C10;MT;22;C10;155.9
MT23_C10;MT;23;C10;182.4
NL10_C10;NL;10;C10;1903.0
NL11_C10;NL;11;C10;2099.0
NL12_C10;NL;12;C10;2292.0
NL13_C10;NL;13;C10;2435.0
NL14_C10;NL;14;C10;2559.0
NL15_C10;NL;15;C10;2736.0
NL16_C10;NL;16;C10;2887.0
NL17_C10;NL;17;C10;3142.0
NL18_C10;NL;18;C10;3301.0
NL19_C10;NL;19;C10;3422.0
NL20_C10;NL;20;C10;3525.0
NL21_C10;NL;21;C10;3635.0
NL22_C10;NL;22;C10;3723.0
NL23_C10;NL;23;C10;4426.0
AT10_C10;AT;10;C10;1353.2
AT11_C10;AT;11;C10;1388.7
AT12_C10;AT;12;C10;1432.5
AT13_C10;AT;13;C10;1407.6
AT14_C10;AT;14;C10;1473.0
AT15_C10;AT;15;C10;1587.6
AT16_C10;AT;16;C10;1586.8
AT17_C10;AT;17;C10;1668.4
AT18_C10;AT;18;C10;1830.7
AT19_C10;AT;19;C10;1954.9
AT20_C10;AT;20;C10;1681.7
AT21_C10;AT;21;C10;1732.3
AT22_C10;AT;22;C10;1866.9
AT23_C10;AT;23;C10;2029.0
PT10_C10;PT;10;C10;2071.9
PT11_C10;PT;11;C10;2168.4
PT12_C10;PT;12;C10;2007.2
PT13_C10;PT;13;C10;1909.2
PT14_C10;PT;14;C10;1908.0
PT15_C10;PT;15;C10;1880.7
PT16_C10;PT;16;C10;1943.2
PT17_C10;PT;17;C10;2000.7
PT18_C10;PT;18;C10;2141.6
PT19_C10;PT;19;C10;2186.2
PT20_C10;PT;20;C10;1951.2
PT21_C10;PT;21;C10;1803.3
PT22_C10;PT;22;C10;2104.2
PT23_C10;PT;23;C10;2248.8025958248063
SI10_C10;SI;10;C10;251.1
SI11_C10;SI;11;C10;259.4
SI12_C10;SI;12;C10;277.0
SI13_C10;SI;13;C10;278.5
SI14_C10;SI;14;C10;282.2
SI15_C10;SI;15;C10;282.6
SI16_C10;SI;16;C10;287.6
SI17_C10;SI;17;C10;290.1
SI18_C10;SI;18;C10;311.5
SI19_C10;SI;19;C10;331.8
SI20_C10;SI;20;C10;280.4
SI21_C10;SI;21;C10;332.6
SI22_C10;SI;22;C10;352.9
SI23_C10;SI;23;C10;368.3
SE10_C10;SE;10;C10;545.6
SE11_C10;SE;11;C10;588.2
SE12_C10;SE;12;C10;637.3
SE13_C10;SE;13;C10;659.7
SE14_C10;SE;14;C10;651.8
SE15_C10;SE;15;C10;663.9
SE16_C10;SE;16;C10;701.5
SE17_C10;SE;17;C10;728.7
SE18_C10;SE;18;C10;712.9
