income_ID;country_ID;year_ID;age_ID;gender_ID;median_income_MEUR
DK21_A50_M;DK;21;A50;M;40858.0
DK22_A50_M;DK;22;A50;M;42040.0
DK23_A50_M;DK;23;A50;M;42858.0
DK24_A50_M;DK;24;A50;M;43899.0
DE15_A50_M;DE;15;A50;M;23234.0
DE16_A50_M;DE;16;A50;M;24291.0
DE17_A50_M;DE;17;A50;M;24856.0
DE18_A50_M;DE;18;A50;M;25693.0
DE19_A50_M;DE;19;A50;M;26351.0
DE20_A50_M;DE;20;A50;M;30068.0
DE21_A50_M;DE;21;A50;M;28550.0
DE22_A50_M;DE;22;A50;M;28464.0
DE23_A50_M;DE;23;A50;M;30000.0
DE24_A50_M;DE;24;A50;M;31620.0
EE15_A50_M;EE;15;A50;M;8681.0
EE16_A50_M;EE;16;A50;M;9599.0
EE17_A50_M;EE;17;A50;M;10335.0
EE18_A50_M;EE;18;A50;M;11683.0
EE19_A50_M;EE;19;A50;M;12042.0
EE20_A50_M;EE;20;A50;M;12722.0
EE21_A50_M;EE;21;A50;M;13220.0
EE22_A50_M;EE;22;A50;M;15159.0
EE23_A50_M;EE;23;A50;M;16135.0
EE24_A50_M;EE;24;A50;M;17003.0
IE15_A50_M;IE;15;A50;M;22872.0
IE16_A50_M;IE;16;A50;M;23527.0
IE17_A50_M;IE;17;A50;M;24393.0
IE18_A50_M;IE;18;A50;M;26766.0
IE19_A50_M;IE;19;A50;M;26733.0
IE20_A50_M;IE;20;A50;M;28664.0
IE21_A50_M;IE;21;A50;M;31357.0
IE22_A50_M;IE;22;A50;M;32627.0
IE23_A50_M;IE;23;A50;M;32935.0
IE24_A50_M;IE;24;A50;M;35496.0
GR15_A50_M;GR;15;A50;M;7843.0
GR16_A50_M;GR;16;A50;M;7961.0
GR17_A50_M;GR;17;A50;M;8118.0
GR18_A50_M;GR;18;A50;M;8370.0
GR19_A50_M;GR;19;A50;M;8885.0
GR20_A50_M;GR;20;A50;M;9345.0
GR21_A50_M;GR;21;A50;M;9102.0
GR22_A50_M;GR;22;A50;M;10060.0
GR23_A50_M;GR;23;A50;M;10688.0
GR24_A50_M;GR;24;A50;M;11641.0
ES15_A50_M;ES;15;A50;M;14377.0
ES16_A50_M;ES;16;A50;M;14469.0
ES17_A50_M;ES;17;A50;M;15613.0
ES18_A50_M;ES;18;A50;M;15648.0
ES19_A50_M;ES;19;A50;M;16107.0
ES20_A50_M;ES;20;A50;M;17216.0
ES21_A50_M;ES;21;A50;M;17009.0
ES22_A50_M;ES;22;A50;M;17989.0
ES23_A50_M;ES;23;A50;M;19664.0
ES24_A50_M;ES;24;A50;M;20693.0
FR15_A50_M;FR;15;A50;M;23320.0
FR16_A50_M;FR;16;A50;M;23349.0
FR17_A50_M;FR;17;A50;M;24066.0
FR18_A50_M;FR;18;A50;M;24538.0
FR19_A50_M;FR;19;A50;M;25179.0
FR20_A50_M;FR;20;A50;M;24786.0
FR21_A50_M;FR;21;A50;M;25515.0
FR22_A50_M;FR;22;A50;M;26231.0
FR23_A50_M;FR;23;A50;M;27547.0
FR24_A50_M;FR;24;A50;M;28166.0
HR15_A50_M;HR;15;A50;M;5797.0
HR16_A50_M;HR;16;A50;M;6199.0
HR17_A50_M;HR;17;A50;M;6497.0
HR18_A50_M;HR;18;A50;M;6886.0
HR19_A50_M;HR;19;A50;M;7491.0
HR20_A50_M;HR;20;A50;M;8282.0
HR21_A50_M;HR;21;A50;M;8562.0
HR22_A50_M;HR;22;A50;M;9487.0
HR23_A50_M;HR;23;A50;M;10601.0
HR24_A50_M;HR;24;A50;M;13579.0
IT15_A50_M;IT;15;A50;M;18003.0
IT16_A50_M;IT;16;A50;M;18195.0
IT17_A50_M;IT;17;A50;M;18464.0
IT18_A50_M;IT;18;A50;M;18858.0
IT19_A50_M;IT;19;A50;M;19329.0
IT20_A50_M;IT;20;A50;M;19839.0
IT21_A50_M;IT;21;A50;M;19216.0
IT22_A50_M;IT;22;A50;M;20850.0
IT23_A50_M;IT;23;A50;M;22070.0
IT24_A50_M;IT;24;A50;M;22815.0
CY15_A50_M;CY;15;A50;M;15356.0
CY16_A50_M;CY;16;A50;M;15674.0
CY17_A50_M;CY;17;A50;M;15649.0
CY18_A50_M;CY;18;A50;M;17089.0
CY19_A50_M;CY;19;A50;M;18593.0
CY20_A50_M;CY;20;A50;M;19113.0
CY21_A50_M;CY;21;A50;M;19153.0
CY22_A50_M;CY;22;A50;M;19610.0
CY23_A50_M;CY;23;A50;M;21995.0
CY24_A50_M;CY;24;A50;M;23940.0
LV15_A50_M;LV;15;A50;M;6191.0
LV16_A50_M;LV;16;A50;M;6515.0
LV17_A50_M;LV;17;A50;M;7187.0
LV18_A50_M;LV;18;A50;M;7663.0
LV19_A50_M;LV;19;A50;M;8235.0
LV20_A50_M;LV;20;A50;M;8866.0
LV21_A50_M;LV;21;A50;M;9300.0
LV22_A50_M;LV;22;A50;M;10446.0
LV23_A50_M;LV;23;A50;M;11416.0
LV24_A50_M;LV;24;A50;M;13147.0
LT15_A50_M;LT;15;A50;M;5809.0
LT16_A50_M;LT;16;A50;M;6266.0
LT17_A50_M;LT;17;A50;M;6963.0
LT18_A50_M;LT;18;A50;M;7778.0
LT19_A50_M;LT;19;A50;M;8676.0
LT20_A50_M;LT;20;A50;M;9551.0
LT21_A50_M;LT;21;A50;M;10260.0
LT22_A50_M;LT;22;A50;M;10839.0
LT23_A50_M;LT;23;A50;M;11683.0
LT24_A50_M;LT;24;A50;M;12340.0
LU15_A50_M;LU;15;A50;M;38076.0
LU16_A50_M;LU;16;A50;M;36433.0
LU17_A50_M;LU;17;A50;M;38600.0
LU18_A50_M;LU;18;A50;M;36685.0
LU19_A50_M;LU;19;A50;M;38767.0
LU20_A50_M;LU;20;A50;M;38846.0
LU21_A50_M;LU;21;A50;M;45809.0
LU22_A50_M;LU;22;A50;M;47742.0
LU23_A50_M;LU;23;A50;M;50542.0
LU24_A50_M;LU;24;A50;M;53297.0
HU15_A50_M;HU;15;A50;M;4657.0
HU16_A50_M;HU;16;A50;M;4872.0
HU17_A50_M;HU;17;A50;M;5195.0
HU18_A50_M;HU;18;A50;M;5517.0
HU19_A50_M;HU;19;A50;M;6040.0
HU20_A50_M;HU;20;A50;M;7256.0
HU21_A50_M;HU;21;A50;M;7324.0
HU22_A50_M;HU;22;A50;M;7014.0
HU23_A50_M;HU;23;A50;M;8353.0
HU24_A50_M;HU;24;A50;M;8953.0
MT15_A50_M;MT;15;A50;M;14419.0
MT16_A50_M;MT;16;A50;M;14541.0
MT17_A50_M;MT;17;A50;M;14948.0
MT18_A50_M;MT;18;A50;M;14980.0
MT19_A50_M;MT;19;A50;M;15882.0
MT20_A50_M;MT;20;A50;M;17013.0
MT21_A50_M;MT;21;A50;M;17513.0
MT22_A50_M;MT;22;A50;M;19036.0
MT23_A50_M;MT;23;A50;M;21141.0
MT24_A50_M;MT;24;A50;M;23502.0
NL15_A50_M;NL;15;A50;M;23541.0
NL16_A50_M;NL;16;A50;M;25540.0
NL17_A50_M;NL;17;A50;M;26349.0
NL18_A50_M;NL;18;A50;M;27010.0
NL19_A50_M;NL;19;A50;M;28011.0
NL20_A50_M;NL;20;A50;M;29390.0
NL21_A50_M;NL;21;A50;M;31701.0
NL22_A50_M;NL;22;A50;M;32715.0
NL23_A50_M;NL;23;A50;M;34011.0
NL24_A50_M;NL;24;A50;M;36892.0
AT15_A50_M;AT;15;A50;M;26910.0
AT16_A50_M;AT;16;A50;M;27771.0
AT17_A50_M;AT;17;A50;M;28465.0
AT18_A50_M;AT;18;A50;M;29386.0
AT19_A50_M;AT;19;A50;M;29883.0
AT20_A50_M;AT;20;A50;M;30585.0
AT21_A50_M;AT;21;A50;M;30949.0
AT22_A50_M;AT;22;A50;M;31905.0
AT23_A50_M;AT;23;A50;M;35311.0
AT24_A50_M;AT;24;A50;M;37763.0
PL15_A50_M;PL;15;A50;M;5656.0
PL16_A50_M;PL;16;A50;M;5952.0
PL17_A50_M;PL;17;A50;M;5971.0
PL18_A50_M;PL;18;A50;M;6575.0
PL19_A50_M;PL;19;A50;M;7182.0
PL20_A50_M;PL;20;A50;M;8101.0
PL21_A50_M;PL;21;A50;M;8276.0
PL22_A50_M;PL;22;A50;M;9148.0
PL23_A50_M;PL;23;A50;M;10416.0
PL24_A50_M;PL;24;A50;M;12447.0
PT15_A50_M;PT;15;A50;M;8647.0
PT16_A50_M;PT;16;A50;M;9080.0
PT17_A50_M;PT;17;A50;M;9227.0
PT18_A50_M;PT;18;A50;M;9675.0
PT19_A50_M;PT;19;A50;M;10312.0
PT20_A50_M;PT;20;A50;M;11373.0
PT21_A50_M;PT;21;A50;M;11290.0
PT22_A50_M;PT;22;A50;M;11315.0
PT23_A50_M;PT;23;A50;M;12337.0
PT24_A50_M;PT;24;A50;M;13428.0
RO15_A50_M;RO;15;A50;M;2655.0
RO16_A50_M;RO;16;A50;M;2779.0
RO17_A50_M;RO;17;A50;M;3013.0
RO18_A50_M;RO;18;A50;M;3660.0
RO19_A50_M;RO;19;A50;M;4234.0
RO20_A50_M;RO;20;A50;M;4697.0
RO21_A50_M;RO;21;A50;M;5245.0
RO22_A50_M;RO;22;A50;M;5722.0
RO23_A50_M;RO;23;A50;M;7085.0
RO24_A50_M;RO;24;A50;M;8389.0
SI15_A50_M;SI;15;A50;M;12337.0
SI16_A50_M;SI;16;A50;M;12370.0
SI17_A50_M;SI;17;A50;M;13023.0
SI18_A50_M;SI;18;A50;M;13689.0
SI19_A50_M;SI;19;A50;M;14727.0
SI20_A50_M;SI;20;A50;M;15447.0
SI21_A50_M;SI;21;A50;M;15770.0
SI22_A50_M;SI;22;A50;M;17242.0
SI23_A50_M;SI;23;A50;M;19210.0
SI24_A50_M;SI;24;A50;M;20706.0
SK15_A50_M;SK;15;A50;M;7743.0
SK16_A50_M;SK;16;A50;M;7611.0
SK17_A50_M;SK;17;A50;M;7699.0
SK18_A50_M;SK;18;A50;M;8392.0
SK19_A50_M;SK;19;A50;M;8992.0
SK20_A50_M;SK;20;A50;M;9691.0
SK21_A50_M;SK;21;A50;M;9549.0
SK22_A50_M;SK;22;A50;M;9731.0
SK23_A50_M;SK;23;A50;M;10272.0
SK24_A50_M;SK;24;A50;M;10379.0
FI15_A50_M;FI;15;A50;M;27241.0
FI16_A50_M;FI;16;A50;M;27930.0
FI17_A50_M;FI;17;A50;M;27967.0
FI18_A50_M;FI;18;A50;M;28813.0
FI19_A50_M;FI;19;A50;M;30356.0
FI20_A50_M;FI;20;A50;M;30737.0
FI21_A50_M;FI;21;A50;M;29943.0
FI22_A50_M;FI;22;A50;M;31007.0
FI23_A50_M;FI;23;A50;M;33051.0
FI24_A50_M;FI;24;A50;M;35187.0
SE15_A50_M;SE;15;A50;M;32176.0
SE16_A50_M;SE;16;A50;M;32485.0
SE17_A50_M;SE;17;A50;M;32803.0
SE18_A50_M;SE;18;A50;M;32964.0
SE19_A50_M;SE;19;A50;M;31874.0
SE20_A50_M;SE;20;A50;M;31137.0
SE21_A50_M;SE;21;A50;M;31658.0
SE22_A50_M;SE;22;A50;M;34536.0
SE23_A50_M;SE;23;A50;M;34288.0
SE24_A50_M;SE;24;A50;M;34160.0
EU15_A25_F;EU;15;A25;F;15658.0
EU16_A25_F;EU;16;A25;F;16046.0
EU17_A25_F;EU;17;A25;F;16473.0
EU18_A25_F;EU;18;A25;F;17025.0
EU19_A25_F;EU;19;A25;F;17607.0
EU20_A25_F;EU;20;A25;F;18670.0
EU21_A25_F;EU;21;A25;F;18761.0
EU22_A25_F;EU;22;A25;F;19570.0
EU23_A25_F;EU;23;A25;F;20956.0
EU24_A25_F;EU;24;A25;F;22272.0
BE15_A25_F;BE;15;A25;F;23239.0
BE16_A25_F;BE;16;A25;F;24284.0
BE17_A25_F;BE;17;A25;F;24612.0
BE18_A25_F;BE;18;A25;F;25295.0
BE19_A25_F;BE;19;A25;F;25925.0
BE20_A25_F;BE;20;A25;F;27355.0
BE21_A25_F;BE;21;A25;F;27548.0
BE22_A25_F;BE;22;A25;F;29737.0
BE23_A25_F;BE;23;A25;F;31365.0
BE24_A25_F;BE;24;A25;F;33266.0
BG15_A25_F;BG;15;A25;F;3739.0
BG16_A25_F;BG;16;A25;F;3406.0
BG17_A25_F;BG;17;A25;F;4056.0
BG18_A25_F;BG;18;A25;F;3958.0
BG19_A25_F;BG;19;A25;F;4808.0
BG20_A25_F;BG;20;A25;F;5197.0
BG21_A25_F;BG;21;A25;F;5691.0
BG22_A25_F;BG;22;A25;F;5940.0
