consumption_ID;country_ID;year_ID;category_ID;KPI_name;value
ES15_C04;ES;15;C04;consumption_MEUR;154156.0
ES16_C04;ES;16;C04;consumption_MEUR;155185.0
ES17_C04;ES;17;C04;consumption_MEUR;159305.0
ES18_C04;ES;18;C04;consumption_MEUR;163540.0
ES19_C04;ES;19;C04;consumption_MEUR;167101.0
ES20_C04;ES;20;C04;consumption_MEUR;164523.0
ES21_C04;ES;21;C04;consumption_MEUR;173024.0
ES22_C04;ES;22;C04;consumption_MEUR;182175.0
ES23_C04;ES;23;C04;consumption_MEUR;183830.0
FR10_C04;FR;10;C04;consumption_MEUR;291863.4
FR11_C04;FR;11;C04;consumption_MEUR;298368.1
FR12_C04;FR;12;C04;consumption_MEUR;310002.4
FR13_C04;FR;13;C04;consumption_MEUR;319186.8
FR14_C04;FR;14;C04;consumption_MEUR;321791.1
FR15_C04;FR;15;C04;consumption_MEUR;328105.0
FR16_C04;FR;16;C04;consumption_MEUR;333417.9
FR17_C04;FR;17;C04;consumption_MEUR;338541.0
FR18_C04;FR;18;C04;consumption_MEUR;347180.0
FR19_C04;FR;19;C04;consumption_MEUR;355652.1
FR20_C04;FR;20;C04;consumption_MEUR;359251.5
FR21_C04;FR;21;C04;consumption_MEUR;375626.1
FR22_C04;FR;22;C04;consumption_MEUR;386811.3
FR23_C04;FR;23;C04;consumption_MEUR;404739.0
IT10_C04;IT;10;C04;consumption_MEUR;221655.1
IT11_C04;IT;11;C04;consumption_MEUR;228989.8
IT12_C04;IT;12;C04;consumption_MEUR;237871.1
IT13_C04;IT;13;C04;consumption_MEUR;242129.2
IT14_C04;IT;14;C04;consumption_MEUR;239907.1
IT15_C04;IT;15;C04;consumption_MEUR;244710.7
IT16_C04;IT;16;C04;consumption_MEUR;244858.8
IT17_C04;IT;17;C04;consumption_MEUR;248271.9
IT18_C04;IT;18;C04;consumption_MEUR;252037.4
IT19_C04;IT;19;C04;consumption_MEUR;254570.4
IT20_C04;IT;20;C04;consumption_MEUR;252584.3
IT21_C04;IT;21;C04;consumption_MEUR;260714.5
IT22_C04;IT;22;C04;consumption_MEUR;284919.0
IT23_C04;IT;23;C04;consumption_MEUR;286663.9
CY10_C04;CY;10;C04;consumption_MEUR;2508.6
CY11_C04;CY;11;C04;consumption_MEUR;2613.0
CY12_C04;CY;12;C04;consumption_MEUR;2826.4
CY13_C04;CY;13;C04;consumption_MEUR;2517.4
CY14_C04;CY;14;C04;consumption_MEUR;2137.0
CY15_C04;CY;15;C04;consumption_MEUR;2078.5
CY16_C04;CY;16;C04;consumption_MEUR;2087.2
CY17_C04;CY;17;C04;consumption_MEUR;2138.9
CY18_C04;CY;18;C04;consumption_MEUR;2411.4
CY19_C04;CY;19;C04;consumption_MEUR;2627.8
CY20_C04;CY;20;C04;consumption_MEUR;2734.9
CY21_C04;CY;21;C04;consumption_MEUR;3004.3
CY22_C04;CY;22;C04;consumption_MEUR;3473.9
CY23_C04;CY;23;C04;consumption_MEUR;3802.6
LV10_C04;LV;10;C04;consumption_MEUR;1991.6
LV11_C04;LV;11;C04;consumption_MEUR;2083.6
LV12_C04;LV;12;C04;consumption_MEUR;2293.6
LV13_C04;LV;13;C04;consumption_MEUR;2288.4
LV14_C04;LV;14;C04;consumption_MEUR;2374.0
LV15_C04;LV;15;C04;consumption_MEUR;2362.1
LV16_C04;LV;16;C04;consumption_MEUR;2442.4
LV17_C04;LV;17;C04;consumption_MEUR;2458.0
LV18_C04;LV;18;C04;consumption_MEUR;2618.4
LV19_C04;LV;19;C04;consumption_MEUR;2700.2
LV20_C04;LV;20;C04;consumption_MEUR;2769.9
LV21_C04;LV;21;C04;consumption_MEUR;3045.9
LV22_C04;LV;22;C04;consumption_MEUR;3616.1
LV23_C04;LV;23;C04;consumption_MEUR;3476.2
HU10_C04;HU;10;C04;consumption_MEUR;12762.3
HU11_C04;HU;11;C04;consumption_MEUR;12775.5
HU12_C04;HU;12;C04;consumption_MEUR;12445.4
HU13_C04;HU;13;C04;consumption_MEUR;11705.3
HU14_C04;HU;14;C04;consumption_MEUR;10926.9
HU15_C04;HU;15;C04;consumption_MEUR;11463.7
HU16_C04;HU;16;C04;consumption_MEUR;12077.7
HU17_C04;HU;17;C04;consumption_MEUR;13132.6
HU18_C04;HU;18;C04;consumption_MEUR;13987.2
HU19_C04;HU;19;C04;consumption_MEUR;15460.6
HU20_C04;HU;20;C04;consumption_MEUR;15289.7
HU21_C04;HU;21;C04;consumption_MEUR;16727.6
HU22_C04;HU;22;C04;consumption_MEUR;18957.4
HU23_C04;HU;23;C04;consumption_MEUR;20929.0
MT10_C04;MT;10;C04;consumption_MEUR;611.8
MT11_C04;MT;11;C04;consumption_MEUR;632.1
MT12_C04;MT;12;C04;consumption_MEUR;668.2
MT13_C04;MT;13;C04;consumption_MEUR;682.3
MT14_C04;MT;14;C04;consumption_MEUR;699.8
MT15_C04;MT;15;C04;consumption_MEUR;760.7
MT16_C04;MT;16;C04;consumption_MEUR;839.8
MT17_C04;MT;17;C04;consumption_MEUR;968.0
MT18_C04;MT;18;C04;consumption_MEUR;1006.6
MT19_C04;MT;19;C04;consumption_MEUR;1134.4
MT20_C04;MT;20;C04;consumption_MEUR;1112.9
MT21_C04;MT;21;C04;consumption_MEUR;1274.3
MT22_C04;MT;22;C04;consumption_MEUR;1376.3
MT23_C04;MT;23;C04;consumption_MEUR;1604.2
NL10_C04;NL;10;C04;consumption_MEUR;66207.0
NL11_C04;NL;11;C04;consumption_MEUR;66824.0
NL12_C04;NL;12;C04;consumption_MEUR;69494.0
NL13_C04;NL;13;C04;consumption_MEUR;72197.0
NL14_C04;NL;14;C04;consumption_MEUR;73192.0
NL15_C04;NL;15;C04;consumption_MEUR;75333.0
NL16_C04;NL;16;C04;consumption_MEUR;76328.0
NL17_C04;NL;17;C04;consumption_MEUR;77547.0
NL18_C04;NL;18;C04;consumption_MEUR;81061.0
NL19_C04;NL;19;C04;consumption_MEUR;84230.0
NL20_C04;NL;20;C04;consumption_MEUR;88009.0
NL21_C04;NL;21;C04;consumption_MEUR;91764.0
NL22_C04;NL;22;C04;consumption_MEUR;97979.0
NL23_C04;NL;23;C04;consumption_MEUR;101683.0
AT10_C04;AT;10;C04;consumption_MEUR;32273.2
AT11_C04;AT;11;C04;consumption_MEUR;33676.4
AT12_C04;AT;12;C04;consumption_MEUR;35079.3
AT13_C04;AT;13;C04;consumption_MEUR;36509.3
AT14_C04;AT;14;C04;consumption_MEUR;37289.3
AT15_C04;AT;15;C04;consumption_MEUR;38419.7
AT16_C04;AT;16;C04;consumption_MEUR;39878.2
AT17_C04;AT;17;C04;consumption_MEUR;41383.0
AT18_C04;AT;18;C04;consumption_MEUR;42640.4
AT19_C04;AT;19;C04;consumption_MEUR;44242.6
AT20_C04;AT;20;C04;consumption_MEUR;46077.9
AT21_C04;AT;21;C04;consumption_MEUR;48044.1
AT22_C04;AT;22;C04;consumption_MEUR;51901.6
AT23_C04;AT;23;C04;consumption_MEUR;56879.0
PT10_C04;PT;10;C04;consumption_MEUR;19890.6
PT11_C04;PT;11;C04;consumption_MEUR;20307.6
PT12_C04;PT;12;C04;consumption_MEUR;21211.7
PT13_C04;PT;13;C04;consumption_MEUR;21766.7
PT14_C04;PT;14;C04;consumption_MEUR;22710.1
PT15_C04;PT;15;C04;consumption_MEUR;23148.5
PT16_C04;PT;16;C04;consumption_MEUR;23685.8
PT17_C04;PT;17;C04;consumption_MEUR;23957.4
PT18_C04;PT;18;C04;consumption_MEUR;24664.1
PT19_C04;PT;19;C04;consumption_MEUR;25498.5
PT20_C04;PT;20;C04;consumption_MEUR;26270.8
PT21_C04;PT;21;C04;consumption_MEUR;26579.0
PT22_C04;PT;22;C04;consumption_MEUR;28072.0
PT23_C04;PT;23;C04;consumption_MEUR;30001.134145990858
SI10_C04;SI;10;C04;consumption_MEUR;4108.4
SI11_C04;SI;11;C04;consumption_MEUR;4228.5
SI12_C04;SI;12;C04;consumption_MEUR;4292.2
SI13_C04;SI;13;C04;consumption_MEUR;4240.7
SI14_C04;SI;14;C04;consumption_MEUR;4207.5
SI15_C04;SI;15;C04;consumption_MEUR;4264.7
SI16_C04;SI;16;C04;consumption_MEUR;4386.9
SI17_C04;SI;17;C04;consumption_MEUR;4470.0
SI18_C04;SI;18;C04;consumption_MEUR;4624.1
SI19_C04;SI;19;C04;consumption_MEUR;4827.0
SI20_C04;SI;20;C04;consumption_MEUR;4914.7
SI21_C04;SI;21;C04;consumption_MEUR;5206.5
SI22_C04;SI;22;C04;consumption_MEUR;5934.9
SI23_C04;SI;23;C04;consumption_MEUR;6222.2
SE10_C04;SE;10;C04;consumption_MEUR;45800.1
SE11_C04;SE;11;C04;consumption_MEUR;49562.9
SE12_C04;SE;12;C04;consumption_MEUR;51697.4
SE13_C04;SE;13;C04;consumption_MEUR;53044.7
SE14_C04;SE;14;C04;consumption_MEUR;51731.4
SE15_C04;SE;15;C04;consumption_MEUR;51925.1
SE16_C04;SE;16;C04;consumption_MEUR;53199.5
SE17_C04;SE;17;C04;consumption_MEUR;54455.5
SE18_C04;SE;18;C04;consumption_MEUR;53849.3
SE19_C04;SE;19;C04;consumption_MEUR;54116.9
SE20_C04;SE;20;C04;consumption_MEUR;56295.8
SE21_C04;SE;21;C04;consumption_MEUR;61478.9
SE22_C04;SE;22;C04;consumption_MEUR;60991.8
SE23_C04;SE;23;C04;consumption_MEUR;57476.3
EU10_C05;EU;10;C05;consumption_MEUR;326748.4
EU11_C05;EU;11;C05;consumption_MEUR;332336.0
EU12_C05;EU;12;C05;consumption_MEUR;329568.3
EU13_C05;EU;13;C05;consumption_MEUR;325053.8
EU14_C05;EU;14;C05;consumption_MEUR;330708.7
EU15_C05;EU;15;C05;consumption_MEUR;339256.8
EU16_C05;EU;16;C05;consumption_MEUR;351707.7
EU17_C05;EU;17;C05;consumption_MEUR;362452.3
EU18_C05;EU;18;C05;consumption_MEUR;369968.9
EU19_C05;EU;19;C05;consumption_MEUR;380060.5
EU20_C05;EU;20;C05;consumption_MEUR;381308.8
EU21_C05;EU;21;C05;consumption_MEUR;410307.6
EU22_C05;EU;22;C05;consumption_MEUR;436637.4
EU23_C05;EU;23;C05;consumption_MEUR;441202.3
BE10_C05;BE;10;C05;consumption_MEUR;11395.7
BE11_C05;BE;11;C05;consumption_MEUR;11691.0
BE12_C05;BE;12;C05;consumption_MEUR;11671.9
BE13_C05;BE;13;C05;consumption_MEUR;11654.1
BE14_C05;BE;14;C05;consumption_MEUR;11798.0
BE15_C05;BE;15;C05;consumption_MEUR;11998.8
BE16_C05;BE;16;C05;consumption_MEUR;12205.5
BE17_C05;BE;17;C05;consumption_MEUR;12550.5
BE18_C05;BE;18;C05;consumption_MEUR;12739.1
BE19_C05;BE;19;C05;consumption_MEUR;12931.4
BE20_C05;BE;20;C05;consumption_MEUR;12849.6
BE21_C05;BE;21;C05;consumption_MEUR;13973.6
BE22_C05;BE;22;C05;consumption_MEUR;13817.8
BE23_C05;BE;23;C05;consumption_MEUR;14425.7
BG10_C05;BG;10;C05;consumption_MEUR;1684.4
BG11_C05;BG;11;C05;consumption_MEUR;1647.9
BG12_C05;BG;12;C05;consumption_MEUR;1960.5
BG13_C05;BG;13;C05;consumption_MEUR;1783.1
BG14_C05;BG;14;C05;consumption_MEUR;1393.6
BG15_C05;BG;15;C05;consumption_MEUR;1438.4
BG16_C05;BG;16;C05;consumption_MEUR;1563.4
BG17_C05;BG;17;C05;consumption_MEUR;1680.1
BG18_C05;BG;18;C05;consumption_MEUR;1831.4
BG19_C05;BG;19;C05;consumption_MEUR;1996.2
BG20_C05;BG;20;C05;consumption_MEUR;1998.9
BG21_C05;BG;21;C05;consumption_MEUR;2465.6
BG22_C05;BG;22;C05;consumption_MEUR;3087.6
BG23_C05;BG;23;C05;consumption_MEUR;3360.8
CZ10_C05;CZ;10;C05;consumption_MEUR;3979.3
CZ11_C05;CZ;11;C05;consumption_MEUR;4163.4
CZ12_C05;CZ;12;C05;consumption_MEUR;4031.5
CZ13_C05;CZ;13;C05;consumption_MEUR;3921.1
CZ14_C05;CZ;14;C05;consumption_MEUR;3936.5
CZ15_C05;CZ;15;C05;consumption_MEUR;4134.2
CZ16_C05;CZ;16;C05;consumption_MEUR;4503.4
CZ17_C05;CZ;17;C05;consumption_MEUR;4807.3
CZ18_C05;CZ;18;C05;consumption_MEUR;5278.0
CZ19_C05;CZ;19;C05;consumption_MEUR;5456.2
CZ20_C05;CZ;20;C05;consumption_MEUR;5210.5
CZ21_C05;CZ;21;C05;consumption_MEUR;5934.2
CZ22_C05;CZ;22;C05;consumption_MEUR;6958.8
CZ23_C05;CZ;23;C05;consumption_MEUR;7029.2
DK10_C05;DK;10;C05;consumption_MEUR;5660.1
DK11_C05;DK;11;C05;consumption_MEUR;5639.3
DK12_C05;DK;12;C05;consumption_MEUR;5670.0
DK13_C05;DK;13;C05;consumption_MEUR;5859.7
DK14_C05;DK;14;C05;consumption_MEUR;6018.6
DK15_C05;DK;15;C05;consumption_MEUR;6433.5
DK16_C05;DK;16;C05;consumption_MEUR;6893.5
DK17_C05;DK;17;C05;consumption_MEUR;7413.8
DK18_C05;DK;18;C05;consumption_MEUR;7662.5
DK19_C05;DK;19;C05;consumption_MEUR;7730.1
DK20_C05;DK;20;C05;consumption_MEUR;8565.9
DK21_C05;DK;21;C05;consumption_MEUR;9679.7
DK22_C05;DK;22;C05;consumption_MEUR;8990.0
DK23_C05;DK;23;C05;consumption_MEUR;7481.1
DE10_C05;DE;10;C05;consumption_MEUR;74112.0
DE11_C05;DE;11;C05;consumption_MEUR;78374.0
DE12_C05;DE;12;C05;consumption_MEUR;81882.0
DE13_C05;DE;13;C05;consumption_MEUR;81534.0
DE14_C05;DE;14;C05;consumption_MEUR;83543.0
DE15_C05;DE;15;C05;consumption_MEUR;84822.0
DE16_C05;DE;16;C05;consumption_MEUR;89309.0
DE17_C05;DE;17;C05;consumption_MEUR;90367.0
DE18_C05;DE;18;C05;consumption_MEUR;90479.0
DE19_C05;DE;19;C05;consumption_MEUR;94213.0
DE20_C05;DE;20;C05;consumption_MEUR;100743.0
DE21_C05;DE;21;C05;consumption_MEUR;101045.0
DE22_C05;DE;22;C05;consumption_MEUR;104773.0
DE23_C05;DE;23;C05;consumption_MEUR;104896.0
EE10_C05;EE;10;C05;consumption_MEUR;296.7
EE11_C05;EE;11;C05;consumption_MEUR;308.9
EE12_C05;EE;12;C05;consumption_MEUR;356.3
EE13_C05;EE;13;C05;consumption_MEUR;386.9
EE14_C05;EE;14;C05;consumption_MEUR;412.0
EE15_C05;EE;15;C05;consumption_MEUR;470.4
EE16_C05;EE;16;C05;consumption_MEUR;493.7
EE17_C05;EE;17;C05;consumption_MEUR;525.3
EE18_C05;EE;18;C05;consumption_MEUR;568.5
EE19_C05;EE;19;C05;consumption_MEUR;617.4
EE20_C05;EE;20;C05;consumption_MEUR;663.9
EE21_C05;EE;21;C05;consumption_MEUR;762.8
EE22_C05;EE;22;C05;consumption_MEUR;878.5
EE23_C05;EE;23;C05;consumption_MEUR;882.0
IE10_C05;IE;10;C05;consumption_MEUR;3405.3
IE11_C05;IE;11;C05;consumption_MEUR;3170.5
IE12_C05;IE;12;C05;consumption_MEUR;3313.9
IE13_C05;IE;13;C05;consumption_MEUR;3340.9
IE14_C05;IE;14;C05;consumption_MEUR;3657.2
IE15_C05;IE;15;C05;consumption_MEUR;3771.7
IE16_C05;IE;16;C05;consumption_MEUR;3731.2
IE17_C05;IE;17;C05;consumption_MEUR;3997.3
IE18_C05;IE;18;C05;consumption_MEUR;4214.3
IE19_C05;IE;19;C05;consumption_MEUR;4357.7
IE20_C05;IE;20;C05;consumption_MEUR;3808.9
IE21_C05;IE;21;C05;consumption_MEUR;4771.1
IE22_C05;IE;22;C05;consumption_MEUR;6105.1
IE23_C05;IE;23;C05;consumption_MEUR;5837.5
ES10_C05;ES;10;C05;consumption_MEUR;32428.0
ES11_C05;ES;11;C05;consumption_MEUR;31298.0
ES12_C05;ES;12;C05;consumption_MEUR;29040.0
ES13_C05;ES;13;C05;consumption_MEUR;27605.0
ES14_C05;ES;14;C05;consumption_MEUR;27483.0
ES15_C05;ES;15;C05;consumption_MEUR;29193.0
ES16_C05;ES;16;C05;consumption_MEUR;30995.0
ES17_C05;ES;17;C05;consumption_MEUR;32282.0
ES18_C05;ES;18;C05;consumption_MEUR;32638.0
ES19_C05;ES;19;C05;consumption_MEUR;32197.0
ES20_C05;ES;20;C05;consumption_MEUR;27978.0
ES21_C05;ES;21;C05;consumption_MEUR;32496.0
ES22_C05;ES;22;C05;consumption_MEUR;34416.0
ES23_C05;ES;23;C05;consumption_MEUR;36610.0
FR10_C05;FR;10;C05;consumption_MEUR;48591.3
FR11_C05;FR;11;C05;consumption_MEUR;49654.2
FR12_C05;FR;12;C05;consumption_MEUR;49785.5
FR13_C05;FR;13;C05;consumption_MEUR;49385.1
FR14_C05;FR;14;C05;consumption_MEUR;49706.2
FR15_C05;FR;15;C05;consumption_MEUR;50440.6
FR16_C05;FR;16;C05;consumption_MEUR;51289.6
FR17_C05;FR;17;C05;consumption_MEUR;51822.7
FR18_C05;FR;18;C05;consumption_MEUR;52078.3
FR19_C05;FR;19;C05;consumption_MEUR;53054.2
FR20_C05;FR;20;C05;consumption_MEUR;53720.1
FR21_C05;FR;21;C05;consumption_MEUR;57976.9
FR22_C05;FR;22;C05;consumption_MEUR;58770.8
FR23_C05;FR;23;C05;consumption_MEUR;59154.7
IT10_C05;IT;10;C05;consumption_MEUR;66312.2
IT11_C05;IT;11;C05;consumption_MEUR;66126.7
IT12_C05;IT;12;C05;consumption_MEUR;61395.2
IT13_C05;IT;13;C05;consumption_MEUR;60015.7
IT14_C05;IT;14;C05;consumption_MEUR;60942.1
IT15_C05;IT;15;C05;consumption_MEUR;61903.0
IT16_C05;IT;16;C05;consumption_MEUR;63088.2
IT17_C05;IT;17;C05;consumption_MEUR;63861.8
IT18_C05;IT;18;C05;consumption_MEUR;65234.8
IT19_C05;IT;19;C05;consumption_MEUR;65704.3
IT20_C05;IT;20;C05;consumption_MEUR;60613.2
IT21_C05;IT;21;C05;consumption_MEUR;67097.0
IT22_C05;IT;22;C05;consumption_MEUR;76443.3
IT23_C05;IT;23;C05;consumption_MEUR;75248.1
CY10_C05;CY;10;C05;consumption_MEUR;668.0
CY11_C05;CY;11;C05;consumption_MEUR;692.9
CY12_C05;CY;12;C05;consumption_MEUR;631.4
CY13_C05;CY;13;C05;consumption_MEUR;581.5
CY14_C05;CY;14;C05;consumption_MEUR;590.0
CY15_C05;CY;15;C05;consumption_MEUR;608.1
CY16_C05;CY;16;C05;consumption_MEUR;652.7
CY17_C05;CY;17;C05;consumption_MEUR;696.6
CY18_C05;CY;18;C05;consumption_MEUR;721.4
CY19_C05;CY;19;C05;consumption_MEUR;764.2
CY20_C05;CY;20;C05;consumption_MEUR;804.8
CY21_C05;CY;21;C05;consumption_MEUR;833.3
CY22_C05;CY;22;C05;consumption_MEUR;873.0
CY23_C05;CY;23;C05;consumption_MEUR;947.7
LV10_C05;LV;10;C05;consumption_MEUR;413.6
LV11_C05;LV;11;C05;consumption_MEUR;402.2
LV12_C05;LV;12;C05;consumption_MEUR;459.2
LV13_C05;LV;13;C05;consumption_MEUR;511.8
LV14_C05;LV;14;C05;consumption_MEUR;548.5
LV15_C05;LV;15;C05;consumption_MEUR;587.5
LV16_C05;LV;16;C05;consumption_MEUR;582.9
LV17_C05;LV;17;C05;consumption_MEUR;638.3
LV18_C05;LV;18;C05;consumption_MEUR;656.3
LV19_C05;LV;19;C05;consumption_MEUR;689.4
LV20_C05;LV;20;C05;consumption_MEUR;721.5
LV21_C05;LV;21;C05;consumption_MEUR;841.7
LV22_C05;LV;22;C05;consumption_MEUR;937.1
LV23_C05;LV;23;C05;consumption_MEUR;985.6
HU10_C05;HU;10;C05;consumption_MEUR;2329.2
HU11_C05;HU;11;C05;consumption_MEUR;2266.9
HU12_C05;HU;12;C05;consumption_MEUR;2194.2
HU13_C05;HU;13;C05;consumption_MEUR;2175.6
HU14_C05;HU;14;C05;consumption_MEUR;2324.5
HU15_C05;HU;15;C05;consumption_MEUR;2460.3
HU16_C05;HU;16;C05;consumption_MEUR;2705.0
HU17_C05;HU;17;C05;consumption_MEUR;2984.8
HU18_C05;HU;18;C05;consumption_MEUR;3233.3
HU19_C05;HU;19;C05;consumption_MEUR;3632.1
HU20_C05;HU;20;C05;consumption_MEUR;3591.0
HU21_C05;HU;21;C05;consumption_MEUR;3813.1
HU22_C05;HU;22;C05;consumption_MEUR;4062.9
HU23_C05;HU;23;C05;consumption_MEUR;4421.5
MT10_C05;MT;10;C05;consumption_MEUR;304.0
MT11_C05;MT;11;C05;consumption_MEUR;300.0
MT12_C05;MT;12;C05;consumption_MEUR;296.6
MT13_C05;MT;13;C05;consumption_MEUR;286.6
MT14_C05;MT;14;C05;consumption_MEUR;284.2
MT15_C05;MT;15;C05;consumption_MEUR;291.0
MT16_C05;MT;16;C05;consumption_MEUR;288.1
MT17_C05;MT;17;C05;consumption_MEUR;297.5
MT18_C05;MT;18;C05;consumption_MEUR;318.7
MT19_C05;MT;19;C05;consumption_MEUR;337.6
MT20_C05;MT;20;C05;consumption_MEUR;336.2
MT21_C05;MT;21;C05;consumption_MEUR;367.7
MT22_C05;MT;22;C05;consumption_MEUR;407.4
MT23_C05;MT;23;C05;consumption_MEUR;421.8
NL10_C05;NL;10;C05;consumption_MEUR;15530.0
NL11_C05;NL;11;C05;consumption_MEUR;16023.0
NL12_C05;NL;12;C05;consumption_MEUR;16057.0
NL13_C05;NL;13;C05;consumption_MEUR;15968.0
NL14_C05;NL;14;C05;consumption_MEUR;16462.0
NL15_C05;NL;15;C05;consumption_MEUR;17281.0
NL16_C05;NL;16;C05;consumption_MEUR;18348.0
NL17_C05;NL;17;C05;consumption_MEUR;19817.0
NL18_C05;NL;18;C05;consumption_MEUR;21097.0
NL19_C05;NL;19;C05;consumption_MEUR;22370.0
NL20_C05;NL;20;C05;consumption_MEUR;24903.0
NL21_C05;NL;21;C05;consumption_MEUR;27027.0
NL22_C05;NL;22;C05;consumption_MEUR;28447.0
NL23_C05;NL;23;C05;consumption_MEUR;29905.0
AT10_C05;AT;10;C05;consumption_MEUR;11533.7
AT11_C05;AT;11;C05;consumption_MEUR;11951.7
AT12_C05;AT;12;C05;consumption_MEUR;12329.5
AT13_C05;AT;13;C05;consumption_MEUR;12357.1
AT14_C05;AT;14;C05;consumption_MEUR;12740.2
AT15_C05;AT;15;C05;consumption_MEUR;12954.7
AT16_C05;AT;16;C05;consumption_MEUR;13323.9
AT17_C05;AT;17;C05;consumption_MEUR;13694.5
AT18_C05;AT;18;C05;consumption_MEUR;13925.8
AT19_C05;AT;19;C05;consumption_MEUR;14141.8
AT20_C05;AT;20;C05;consumption_MEUR;14273.4
AT21_C05;AT;21;C05;consumption_MEUR;15303.8
AT22_C05;AT;22;C05;consumption_MEUR;15930.9
AT23_C05;AT;23;C05;consumption_MEUR;15540.3
PT10_C05;PT;10;C05;consumption_MEUR;6861.9
PT11_C05;PT;11;C05;consumption_MEUR;6522.4
PT12_C05;PT;12;C05;consumption_MEUR;5868.0
PT13_C05;PT;13;C05;consumption_MEUR;5707.4
PT14_C05;PT;14;C05;consumption_MEUR;5826.1
PT15_C05;PT;15;C05;consumption_MEUR;5901.6
PT16_C05;PT;16;C05;consumption_MEUR;5895.5
PT17_C05;PT;17;C05;consumption_MEUR;6117.5
PT18_C05;PT;18;C05;consumption_MEUR;6469.1
PT19_C05;PT;19;C05;consumption_MEUR;6712.6
PT20_C05;PT;20;C05;consumption_MEUR;6911.4
PT21_C05;PT;21;C05;consumption_MEUR;7158.2
PT22_C05;PT;22;C05;consumption_MEUR;8096.5
PT23_C05;PT;23;C05;consumption_MEUR;8652.899067149294
SI10_C05;SI;10;C05;consumption_MEUR;1362.6
SI11_C05;SI;11;C05;consumption_MEUR;1316.9
SI12_C05;SI;12;C05;consumption_MEUR;1184.0
SI13_C05;SI;13;C05;consumption_MEUR;1085.8
SI14_C05;SI;14;C05;consumption_MEUR;1090.7
SI15_C05;SI;15;C05;consumption_MEUR;1023.4
SI16_C05;SI;16;C05;consumption_MEUR;1107.3
SI17_C05;SI;17;C05;consumption_MEUR;1145.7
SI18_C05;SI;18;C05;consumption_MEUR;1208.5
SI19_C05;SI;19;C05;consumption_MEUR;1352.7
SI20_C05;SI;20;C05;consumption_MEUR;1321.0
SI21_C05;SI;21;C05;consumption_MEUR;1459.0
SI22_C05;SI;22;C05;consumption_MEUR;1593.3
SI23_C05;SI;23;C05;consumption_MEUR;1559.3
SE10_C05;SE;10;C05;consumption_MEUR;8592.8
SE11_C05;SE;11;C05;consumption_MEUR;9020.7
SE12_C05;SE;12;C05;consumption_MEUR;9444.6
SE13_C05;SE;13;C05;consumption_MEUR;9757.0
SE14_C05;SE;14;C05;consumption_MEUR;9906.7
SE15_C05;SE;15;C05;consumption_MEUR;10447.1
SE16_C05;SE;16;C05;consumption_MEUR;10827.3
SE17_C05;SE;17;C05;consumption_MEUR;11043.1
SE18_C05;SE;18;C05;consumption_MEUR;10870.4
SE19_C05;SE;19;C05;consumption_MEUR;10949.1
SE20_C05;SE;20;C05;consumption_MEUR;11882.5
SE21_C05;SE;21;C05;consumption_MEUR;14063.0
SE22_C05;SE;22;C05;consumption_MEUR;13911.2
SE23_C05;SE;23;C05;consumption_MEUR;12850.1
EU10_C06;EU;10;C06;consumption_MEUR;253445.9
EU11_C06;EU;11;C06;consumption_MEUR;265897.9
EU12_C06;EU;12;C06;consumption_MEUR;271382.3
EU13_C06;EU;13;C06;consumption_MEUR;278183.4
EU14_C06;EU;14;C06;consumption_MEUR;282833.0
EU15_C06;EU;15;C06;consumption_MEUR;291000.7
EU16_C06;EU;16;C06;consumption_MEUR;298228.6
EU17_C06;EU;17;C06;consumption_MEUR;311639.9
EU18_C06;EU;18;C06;consumption_MEUR;324539.6
EU19_C06;EU;19;C06;consumption_MEUR;338520.9
EU20_C06;EU;20;C06;consumption_MEUR;327419.3
EU21_C06;EU;21;C06;consumption_MEUR;358238.4
EU22_C06;EU;22;C06;consumption_MEUR;376671.5
EU23_C06;EU;23;C06;consumption_MEUR;394445.9
BE10_C06;BE;10;C06;consumption_MEUR;12036.2
BE11_C06;BE;11;C06;consumption_MEUR;12189.0
BE12_C06;BE;12;C06;consumption_MEUR;12816.1
BE13_C06;BE;13;C06;consumption_MEUR;13149.0
BE14_C06;BE;14;C06;consumption_MEUR;13274.6
BE15_C06;BE;15;C06;consumption_MEUR;13953.0
BE16_C06;BE;16;C06;consumption_MEUR;14376.8
BE17_C06;BE;17;C06;consumption_MEUR;14884.0
BE18_C06;BE;18;C06;consumption_MEUR;15613.9
BE19_C06;BE;19;C06;consumption_MEUR;16808.6
BE20_C06;BE;20;C06;consumption_MEUR;16725.2
BE21_C06;BE;21;C06;consumption_MEUR;18375.2
BE22_C06;BE;22;C06;consumption_MEUR;20011.0
BE23_C06;BE;23;C06;consumption_MEUR;21352.4
BG10_C06;BG;10;C06;consumption_MEUR;1074.6
BG11_C06;BG;11;C06;consumption_MEUR;1538.0
BG12_C06;BG;12;C06;consumption_MEUR;1573.4
BG13_C06;BG;13;C06;consumption_MEUR;1389.2
BG14_C06;BG;14;C06;consumption_MEUR;1855.2
BG15_C06;BG;15;C06;consumption_MEUR;1827.7
BG16_C06;BG;16;C06;consumption_MEUR;2000.6
BG17_C06;BG;17;C06;consumption_MEUR;2121.4
BG18_C06;BG;18;C06;consumption_MEUR;2256.8
BG19_C06;BG;19;C06;consumption_MEUR;2449.3
BG20_C06;BG;20;C06;consumption_MEUR;2615.6
