indicator_ID;country_ID;year_ID;KPI_ID;value
HU21_CON;HU;21;CON;71639.0
HU21_INC;HU;21;INC;84224.0
HU21_HVPI;HU;21;HVPI;119.0
HU21_INF;HU;21;INF;5.2
HU21_SAVN;HU;21;SAVN;12942.0
HU21_SAVR;HU;21;SAVR;19.37
HU22_CON;HU;22;CON;80473.0
HU22_INC;HU;22;INC;91618.0
HU22_HVPI;HU;22;HVPI;137.0
HU22_INF;HU;22;INF;15.3
HU22_SAVN;HU;22;SAVN;11464.0
HU22_SAVR;HU;22;SAVR;16.91
HU23_CON;HU;23;CON;92894.0
HU23_INC;HU;23;INC;110062.0
HU23_HVPI;HU;23;HVPI;160.0
HU23_INF;HU;23;INF;17.0
HU23_SAVN;HU;23;SAVN;17595.0
HU23_SAVR;HU;23;SAVR;20.17
MT12_CON;MT;12;CON;4311.0
MT12_INC;MT;12;INC;4197.0
MT12_HVPI;MT;12;HVPI;97.0
MT12_INF;MT;12;INF;3.2
MT12_SAVN;MT;12;SAVN;-114.0
MT12_SAVR;MT;12;SAVR;1.79
MT13_CON;MT;13;CON;4508.0
MT13_INC;MT;13;INC;4478.0
MT13_HVPI;MT;13;HVPI;98.0
MT13_INF;MT;13;INF;1.0
MT13_SAVN;MT;13;SAVN;-29.0
MT13_SAVR;MT;13;SAVR;3.67
MT14_CON;MT;14;CON;4673.0
MT14_INC;MT;14;INC;4654.0
MT14_HVPI;MT;14;HVPI;98.0
MT14_INF;MT;14;INF;0.8
MT14_SAVN;MT;14;SAVN;-19.0
MT14_SAVR;MT;14;SAVR;3.89
MT15_CON;MT;15;CON;4903.0
MT15_INC;MT;15;INC;5102.0
MT15_HVPI;MT;15;HVPI;100.0
MT15_INF;MT;15;INF;1.2
MT15_SAVN;MT;15;SAVN;199.0
MT15_SAVR;MT;15;SAVR;7.82
MT16_CON;MT;16;CON;5083.0
MT16_INC;MT;16;INC;5497.0
MT16_HVPI;MT;16;HVPI;100.0
MT16_INF;MT;16;INF;0.9
MT16_SAVN;MT;16;SAVN;413.0
MT16_SAVR;MT;16;SAVR;11.22
MT17_CON;MT;17;CON;5460.0
MT17_INC;MT;17;INC;5980.0
MT17_HVPI;MT;17;HVPI;102.0
MT17_INF;MT;17;INF;1.3
MT17_SAVN;MT;17;SAVN;520.0
MT17_SAVR;MT;17;SAVR;12.2
MT18_CON;MT;18;CON;6080.0
MT18_INC;MT;18;INC;6581.0
MT18_HVPI;MT;18;HVPI;103.0
MT18_INF;MT;18;INF;1.7
MT18_SAVN;MT;18;SAVN;501.0
MT18_SAVR;MT;18;SAVR;11.3
MT19_CON;MT;19;CON;6541.0
MT19_INC;MT;19;INC;7245.0
MT19_HVPI;MT;19;HVPI;105.0
MT19_INF;MT;19;INF;1.5
MT19_SAVN;MT;19;SAVN;704.0
MT19_SAVR;MT;19;SAVR;13.26
MT20_CON;MT;20;CON;5867.0
MT20_INC;MT;20;INC;7391.0
MT20_HVPI;MT;20;HVPI;106.0
MT20_INF;MT;20;INF;0.8
MT20_SAVN;MT;20;SAVN;1525.0
MT20_SAVR;MT;20;SAVR;23.62
MT21_CON;MT;21;CON;6647.0
MT21_INC;MT;21;INC;8060.0
MT21_HVPI;MT;21;HVPI;107.0
MT21_INF;MT;21;INF;0.7
MT21_SAVN;MT;21;SAVN;1416.0
MT21_SAVR;MT;21;SAVR;20.67
MT22_CON;MT;22;CON;7777.0
MT22_INC;MT;22;INC;8604.0
MT22_HVPI;MT;22;HVPI;113.0
MT22_INF;MT;22;INF;6.1
MT22_SAVN;MT;22;SAVN;831.0
MT22_SAVR;MT;22;SAVR;13.58
MT23_CON;MT;23;CON;9199.0
MT23_INC;MT;23;INC;9982.0
MT23_HVPI;MT;23;HVPI;120.0
MT23_INF;MT;23;INF;5.6
MT23_SAVN;MT;23;SAVN;789.0
MT23_SAVR;MT;23;SAVR;11.86
NL12_CON;NL;12;CON;295776.0
NL12_INC;NL;12;INC;288411.0
NL12_HVPI;NL;12;HVPI;96.0
NL12_INF;NL;12;INF;2.8
NL12_SAVN;NL;12;SAVN;19484.0
NL12_SAVR;NL;12;SAVR;13.46
NL13_CON;NL;13;CON;299694.0
NL13_INC;NL;13;INC;290445.0
NL13_HVPI;NL;13;HVPI;99.0
NL13_INF;NL;13;INF;2.6
NL13_SAVN;NL;13;SAVN;20705.0
NL13_SAVR;NL;13;SAVR;13.63
NL14_CON;NL;14;CON;304268.0
NL14_INC;NL;14;INC;300929.0
NL14_HVPI;NL;14;HVPI;99.0
NL14_INF;NL;14;INF;0.3
NL14_SAVN;NL;14;SAVN;25725.0
NL14_SAVR;NL;14;SAVR;14.64
NL15_CON;NL;15;CON;311229.0
NL15_INC;NL;15;INC;309726.0
NL15_HVPI;NL;15;HVPI;100.0
NL15_INF;NL;15;INF;0.2
NL15_SAVN;NL;15;SAVN;24998.0
NL15_SAVR;NL;15;SAVR;14.19
NL16_CON;NL;16;CON;317186.0
NL16_INC;NL;16;INC;321419.0
NL16_HVPI;NL;16;HVPI;100.0
NL16_INF;NL;16;INF;0.1
NL16_SAVN;NL;16;SAVN;30936.0
NL16_SAVR;NL;16;SAVR;15.44
NL17_CON;NL;17;CON;331022.0
NL17_INC;NL;17;INC;329947.0
NL17_HVPI;NL;17;HVPI;101.0
NL17_INF;NL;17;INF;1.3
NL17_SAVN;NL;17;SAVN;22747.0
NL17_SAVR;NL;17;SAVR;13.23
NL18_CON;NL;18;CON;345861.0
NL18_INC;NL;18;INC;347493.0
NL18_HVPI;NL;18;HVPI;103.0
NL18_INF;NL;18;INF;1.6
NL18_SAVN;NL;18;SAVN;26406.0
NL18_SAVR;NL;18;SAVR;13.9
NL19_CON;NL;19;CON;357553.0
NL19_INC;NL;19;INC;365204.0
NL19_HVPI;NL;19;HVPI;105.0
NL19_INF;NL;19;INF;2.7
NL19_SAVN;NL;19;SAVN;37757.0
NL19_SAVR;NL;19;SAVR;16.21
NL20_CON;NL;20;CON;342051.0
NL20_INC;NL;20;INC;380904.0
NL20_HVPI;NL;20;HVPI;106.0
NL20_INF;NL;20;INF;1.1
NL20_SAVN;NL;20;SAVN;65170.0
NL20_SAVR;NL;20;SAVR;22.41
NL21_CON;NL;21;CON;373364.0
NL21_INC;NL;21;INC;403581.0
NL21_HVPI;NL;21;HVPI;109.0
NL21_INF;NL;21;INF;2.8
NL21_SAVN;NL;21;SAVN;53799.0
NL21_SAVR;NL;21;SAVR;19.39
NL22_CON;NL;22;CON;430007.0
NL22_INC;NL;22;INC;437491.0
NL22_HVPI;NL;22;HVPI;122.0
NL22_INF;NL;22;INF;11.6
NL22_SAVN;NL;22;SAVN;34815.0
NL22_SAVR;NL;22;SAVR;14.76
NL23_CON;NL;23;CON;463145.0
NL23_INC;NL;23;INC;476339.0
NL23_HVPI;NL;23;HVPI;127.0
NL23_INF;NL;23;INF;4.1
NL23_SAVN;NL;23;SAVN;40049.0
NL23_SAVR;NL;23;SAVR;15.01
AT12_CON;AT;12;CON;163008.0
AT12_INC;AT;12;INC;179086.0
AT12_HVPI;AT;12;HVPI;95.0
AT12_INF;AT;12;INF;2.6
AT12_SAVN;AT;12;SAVN;17460.0
AT12_SAVR;AT;12;SAVR;15.04
AT13_CON;AT;13;CON;165661.0
AT13_INC;AT;13;INC;177836.0
AT13_HVPI;AT;13;HVPI;97.0
AT13_INF;AT;13;INF;2.1
AT13_SAVN;AT;13;SAVN;13523.0
AT13_SAVR;AT;13;SAVR;13.22
AT14_CON;AT;14;CON;168573.0
AT14_INC;AT;14;INC;181620.0
AT14_HVPI;AT;14;HVPI;99.0
AT14_INF;AT;14;INF;1.5
AT14_SAVN;AT;14;SAVN;13874.0
AT14_SAVR;AT;14;SAVR;13.31
AT15_CON;AT;15;CON;172547.0
AT15_INC;AT;15;INC;185621.0
AT15_HVPI;AT;15;HVPI;100.0
AT15_INF;AT;15;INF;0.8
AT15_SAVN;AT;15;SAVN;14101.0
AT15_SAVR;AT;15;SAVR;13.27
AT16_CON;AT;16;CON;178190.0
AT16_INC;AT;16;INC;193604.0
AT16_HVPI;AT;16;HVPI;100.0
AT16_INF;AT;16;INF;1.0
AT16_SAVN;AT;16;SAVN;16525.0
AT16_SAVR;AT;16;SAVR;14.05
AT17_CON;AT;17;CON;184894.0
AT17_INC;AT;17;INC;198026.0
AT17_HVPI;AT;17;HVPI;103.0
AT17_INF;AT;17;INF;2.2
AT17_SAVN;AT;17;SAVN;14113.0
AT17_SAVR;AT;17;SAVR;12.77
AT18_CON;AT;18;CON;190300.0
AT18_INC;AT;18;INC;205205.0
AT18_HVPI;AT;18;HVPI;105.0
AT18_INF;AT;18;INF;2.1
AT18_SAVN;AT;18;SAVN;16178.0
AT18_SAVR;AT;18;SAVR;13.46
AT19_CON;AT;19;CON;194814.0
AT19_INC;AT;19;INC;209404.0
AT19_HVPI;AT;19;HVPI;106.0
AT19_INF;AT;19;INF;1.5
AT19_SAVN;AT;19;SAVN;15736.0
AT19_SAVR;AT;19;SAVR;13.23
AT20_CON;AT;20;CON;181205.0
AT20_INC;AT;20;INC;209187.0
AT20_HVPI;AT;20;HVPI;108.0
AT20_INF;AT;20;INF;1.4
AT20_SAVN;AT;20;SAVN;28928.0
AT20_SAVR;AT;20;SAVR;19.32
AT21_CON;AT;21;CON;193288.0
AT21_INC;AT;21;INC;216970.0
AT21_HVPI;AT;21;HVPI;111.0
AT21_INF;AT;21;INF;2.8
AT21_SAVN;AT;21;SAVN;24727.0
AT21_SAVR;AT;21;SAVR;17.24
AT22_CON;AT;22;CON;218950.0
AT22_INC;AT;22;INC;238423.0
AT22_HVPI;AT;22;HVPI;121.0
AT22_INF;AT;22;INF;8.6
AT22_SAVN;AT;22;SAVN;21129.0
AT22_SAVR;AT;22;SAVR;14.99
AT23_CON;AT;23;CON;235550.0
AT23_INC;AT;23;INC;257122.0
AT23_HVPI;AT;23;HVPI;130.0
AT23_INF;AT;23;INF;7.7
AT23_SAVN;AT;23;SAVN;23260.0
AT23_SAVR;AT;23;SAVR;15.18
PL12_CON;PL;12;CON;236791.0
PL12_INC;PL;12;INC;240302.0
PL12_HVPI;PL;12;HVPI;99.0
PL12_INF;PL;12;INF;3.7
PL12_SAVN;PL;12;SAVN;8500.0
PL12_SAVR;PL;12;SAVR;5.75
PL13_CON;PL;13;CON;236257.0
PL13_INC;PL;13;INC;242394.0
PL13_HVPI;PL;13;HVPI;100.0
PL13_INF;PL;13;INF;0.8
PL13_SAVN;PL;13;SAVN;11202.0
PL13_SAVR;PL;13;SAVR;6.83
PL14_CON;PL;14;CON;244230.0
PL14_INC;PL;14;INC;257208.0
PL14_HVPI;PL;14;HVPI;100.0
PL14_INF;PL;14;INF;0.1
PL14_SAVN;PL;14;SAVN;16277.0
PL14_SAVR;PL;14;SAVR;8.47
PL15_CON;PL;15;CON;252984.0
PL15_INC;PL;15;INC;263871.0
PL15_HVPI;PL;15;HVPI;100.0
PL15_INF;PL;15;INF;-0.7
PL15_SAVN;PL;15;SAVN;12588.0
PL15_SAVR;PL;15;SAVR;7.1
PL16_CON;PL;16;CON;249591.0
PL16_INC;PL;16;INC;264825.0
PL16_HVPI;PL;16;HVPI;99.0
PL16_INF;PL;16;INF;-0.2
PL16_SAVN;PL;16;SAVN;17081.0
PL16_SAVR;PL;16;SAVR;8.76
PL17_CON;PL;17;CON;276553.0
PL17_INC;PL;17;INC;286739.0
PL17_HVPI;PL;17;HVPI;101.0
PL17_INF;PL;17;INF;1.6
PL17_SAVN;PL;17;SAVN;11867.0
PL17_SAVR;PL;17;SAVR;6.29
PL18_CON;PL;18;CON;293222.0
PL18_INC;PL;18;INC;303652.0
PL18_HVPI;PL;18;HVPI;102.0
PL18_INF;PL;18;INF;1.2
PL18_SAVN;PL;18;SAVN;12164.0
PL18_SAVR;PL;18;SAVR;6.01
PL19_CON;PL;19;CON;306914.0
PL19_INC;PL;19;INC;322113.0
PL19_HVPI;PL;19;HVPI;104.0
PL19_INF;PL;19;INF;2.1
PL19_SAVN;PL;19;SAVN;17071.0
PL19_SAVR;PL;19;SAVR;7.18
PL20_CON;PL;20;CON;296732.0
PL20_INC;PL;20;INC;335177.0
PL20_HVPI;PL;20;HVPI;108.0
PL20_INF;PL;20;INF;3.7
PL20_SAVN;PL;20;SAVN;40052.0
PL20_SAVR;PL;20;SAVR;13.59
PL21_CON;PL;21;CON;324020.0
PL21_INC;PL;21;INC;335933.0
PL21_HVPI;PL;21;HVPI;114.0
PL21_INF;PL;21;INF;5.2
PL21_SAVN;PL;21;SAVN;14584.0
PL21_SAVR;PL;21;SAVR;6.22
PL22_CON;PL;22;CON;378154.0
PL22_INC;PL;22;INC;375935.0
PL22_HVPI;PL;22;HVPI;129.0
PL22_INF;PL;22;INF;13.2
PL22_SAVN;PL;22;SAVN;862.0
PL22_SAVR;PL;22;SAVR;2.16
PL23_CON;PL;23;CON;424814.0
PL23_INC;PL;23;INC;425592.0
PL23_HVPI;PL;23;HVPI;143.0
PL23_INF;PL;23;INF;10.9
PL23_SAVN;PL;23;SAVN;5498.0
PL23_SAVR;PL;23;SAVR;3.2
PT12_CON;PT;12;CON;108534.0
PT12_INC;PT;12;INC;111948.0
PT12_HVPI;PT;12;HVPI;99.0
PT12_INF;PT;12;INF;2.8
PT12_SAVN;PT;12;SAVN;3829.0
PT12_SAVR;PT;12;SAVR;10.17
PT13_CON;PT;13;CON;108189.0
PT13_INC;PT;13;INC;110794.0
PT13_HVPI;PT;13;HVPI;99.0
PT13_INF;PT;13;INF;0.4
PT13_SAVN;PT;13;SAVN;2907.0
PT13_SAVR;PT;13;SAVR;9.35
PT14_CON;PT;14;CON;110992.0
PT14_INC;PT;14;INC;110217.0
PT14_HVPI;PT;14;HVPI;99.0
PT14_INF;PT;14;INF;-0.2
PT14_SAVN;PT;14;SAVN;-513.0
PT14_SAVR;PT;14;SAVR;6.63
PT15_CON;PT;15;CON;113750.0
PT15_INC;PT;15;INC;114390.0
PT15_HVPI;PT;15;HVPI;100.0
PT15_INF;PT;15;INF;0.5
PT15_SAVN;PT;15;SAVN;722.0
PT15_SAVR;PT;15;SAVR;7.52
PT16_CON;PT;16;CON;117929.0
PT16_INC;PT;16;INC;118109.0
PT16_HVPI;PT;16;HVPI;100.0
PT16_INF;PT;16;INF;0.6
PT16_SAVN;PT;16;SAVN;240.0
PT16_SAVR;PT;16;SAVR;7.26
PT17_CON;PT;17;CON;122128.0
PT17_INC;PT;17;INC;120948.0
PT17_HVPI;PT;17;HVPI;102.0
PT17_INF;PT;17;INF;1.6
PT17_SAVN;PT;17;SAVN;-1233.0
PT17_SAVR;PT;17;SAVR;6.46
PT18_CON;PT;18;CON;127392.0
PT18_INC;PT;18;INC;126199.0
PT18_HVPI;PT;18;HVPI;103.0
PT18_INF;PT;18;INF;1.2
PT18_SAVN;PT;18;SAVN;-1188.0
PT18_SAVR;PT;18;SAVR;6.81
PT19_CON;PT;19;CON;133188.0
PT19_INC;PT;19;INC;131904.0
PT19_HVPI;PT;19;HVPI;103.0
PT19_INF;PT;19;INF;0.3
PT19_SAVN;PT;19;SAVN;-1304.0
PT19_SAVR;PT;19;SAVR;6.89
PT20_CON;PT;20;CON;124709.0
PT20_INC;PT;20;INC;129690.0
PT20_HVPI;PT;20;HVPI;103.0
PT20_INF;PT;20;INF;-0.1
PT20_SAVN;PT;20;SAVN;4773.0
PT20_SAVR;PT;20;SAVR;11.84
PT21_CON;PT;21;CON;133603.0
PT21_INC;PT;21;INC;136617.0
PT21_HVPI;PT;21;HVPI;104.0
PT21_INF;PT;21;INF;0.9
PT21_SAVN;PT;21;SAVN;2928.0
PT21_SAVR;PT;21;SAVR;10.62
PT22_CON;PT;22;CON;151318.0
PT22_INC;PT;22;INC;148157.0
PT22_HVPI;PT;22;HVPI;113.0
PT22_INF;PT;22;INF;8.1
PT22_SAVN;PT;22;SAVN;-3363.0
PT22_SAVR;PT;22;SAVR;6.86
PT23_CON;PT;23;CON;160900.0
PT23_INC;PT;23;INC;159939.0
PT23_HVPI;PT;23;HVPI;118.0
PT23_INF;PT;23;INF;5.3
PT23_SAVN;PT;23;SAVN;-2660.0
PT23_SAVR;PT;23;SAVR;7.174448303499869
RO12_CON;RO;12;CON;87925.0
RO12_INC;RO;12;INC;71515.0
RO12_HVPI;RO;12;HVPI;95.0
RO12_INF;RO;12;INF;3.4
RO12_SAVN;RO;12;SAVN;-15651.0
RO12_SAVR;RO;12;SAVR;-10.53
RO13_CON;RO;13;CON;87032.0
RO13_INC;RO;13;INC;73341.0
RO13_HVPI;RO;13;HVPI;99.0
RO13_INF;RO;13;INF;3.2
RO13_SAVN;RO;13;SAVN;-12671.0
RO13_SAVR;RO;13;SAVR;-6.75
RO14_CON;RO;14;CON;90591.0
RO14_INC;RO;14;INC;74520.0
RO14_HVPI;RO;14;HVPI;100.0
RO14_INF;RO;14;INF;1.4
RO14_SAVN;RO;14;SAVN;-14902.0
RO14_SAVR;RO;14;SAVR;-9.39
RO15_CON;RO;15;CON;96758.0
RO15_INC;RO;15;INC;80196.0
RO15_HVPI;RO;15;HVPI;100.0
RO15_INF;RO;15;INF;-0.4
RO15_SAVN;RO;15;SAVN;-15304.0
RO15_SAVR;RO;15;SAVR;-9.34
RO16_CON;RO;16;CON;102574.0
RO16_INC;RO;16;INC;87623.0
RO16_HVPI;RO;16;HVPI;98.0
RO16_INF;RO;16;INF;-1.1
RO16_SAVN;RO;16;SAVN;-13426.0
RO16_SAVR;RO;16;SAVR;-6.53
RO17_CON;RO;17;CON;115597.0
RO17_INC;RO;17;INC;99626.0
RO17_HVPI;RO;17;HVPI;100.0
RO17_INF;RO;17;INF;1.1
RO17_SAVN;RO;17;SAVN;-14097.0
RO17_SAVR;RO;17;SAVR;-5.96
RO18_CON;RO;18;CON;129926.0
RO18_INC;RO;18;INC;106510.0
RO18_HVPI;RO;18;HVPI;104.0
RO18_INF;RO;18;INF;4.1
RO18_SAVN;RO;18;SAVN;-21682.0
RO18_SAVR;RO;18;SAVR;-11.18
RO19_CON;RO;19;CON;138244.0
RO19_INC;RO;19;INC;125754.0
RO19_HVPI;RO;19;HVPI;108.0
RO19_INF;RO;19;INF;3.9
RO19_SAVN;RO;19;SAVN;-9345.0
RO19_SAVR;RO;19;SAVR;-0.05
RO20_CON;RO;20;CON;133483.0
RO20_INC;RO;20;INC;124202.0
RO20_HVPI;RO;20;HVPI;110.0
RO20_INF;RO;20;INF;2.3
RO20_SAVN;RO;20;SAVN;-6473.0
RO20_SAVR;RO;20;SAVR;2.07
RO21_CON;RO;21;CON;147378.0
RO21_INC;RO;21;INC;131541.0
RO21_HVPI;RO;21;HVPI;115.0
RO21_INF;RO;21;INF;4.1
RO21_SAVN;RO;21;SAVN;-12893.0
RO21_SAVR;RO;21;SAVR;-1.79
RO22_CON;RO;22;CON;176215.0
RO22_INC;RO;22;INC;149444.0
RO22_HVPI;RO;22;HVPI;129.0
RO22_INF;RO;22;INF;12.0
RO22_SAVN;RO;22;SAVN;-23932.0
RO22_SAVR;RO;22;SAVR;-7.16
RO23_CON;RO;23;CON;198084.0
RO23_INC;RO;23;INC;169551.0
RO23_HVPI;RO;23;HVPI;141.0
RO23_INF;RO;23;INF;9.7
RO23_SAVN;RO;23;SAVN;-20479.0
RO23_SAVR;RO;23;SAVR;-6.32
SI12_CON;SI;12;CON;20225.0
SI12_INC;SI;12;INC;20411.0
SI12_HVPI;SI;12;HVPI;98.0
SI12_INF;SI;12;INF;2.8
SI12_SAVN;SI;12;SAVN;79.0
SI12_SAVR;SI;12;SAVR;8.77
SI13_CON;SI;13;CON;19712.0
SI13_INC;SI;13;INC;20363.0
SI13_HVPI;SI;13;HVPI;100.0
SI13_INF;SI;13;INF;1.9
SI13_SAVN;SI;13;SAVN;643.0
SI13_SAVR;SI;13;SAVR;11.4
SI14_CON;SI;14;CON;19916.0
SI14_INC;SI;14;INC;20591.0
SI14_HVPI;SI;14;HVPI;100.0
SI14_INF;SI;14;INF;0.4
SI14_SAVN;SI;14;SAVN;725.0
SI14_SAVR;SI;14;SAVR;11.68
SI15_CON;SI;15;CON;20242.0
SI15_INC;SI;15;INC;20978.0
SI15_HVPI;SI;15;HVPI;100.0
SI15_INF;SI;15;INF;-0.8
SI15_SAVN;SI;15;SAVN;830.0
SI15_SAVR;SI;15;SAVR;12.09
SI16_CON;SI;16;CON;20966.0
SI16_INC;SI;16;INC;21924.0
SI16_HVPI;SI;16;HVPI;99.0
SI16_INF;SI;16;INF;-0.2
SI16_SAVN;SI;16;SAVN;1006.0
SI16_SAVR;SI;16;SAVR;12.46
SI17_CON;SI;17;CON;21821.0
SI17_INC;SI;17;INC;23046.0
SI17_HVPI;SI;17;HVPI;101.0
SI17_INF;SI;17;INF;1.6
SI17_SAVN;SI;17;SAVN;1336.0
SI17_SAVR;SI;17;SAVR;13.31
SI18_CON;SI;18;CON;23013.0
SI18_INC;SI;18;INC;24521.0
SI18_HVPI;SI;18;HVPI;103.0
SI18_INF;SI;18;INF;1.9
SI18_SAVN;SI;18;SAVN;1639.0
SI18_SAVR;SI;18;SAVR;13.91
SI19_CON;SI;19;CON;24620.0
SI19_INC;SI;19;INC;26253.0
SI19_HVPI;SI;19;HVPI;105.0
SI19_INF;SI;19;INF;1.7
SI19_SAVN;SI;19;SAVN;1830.0
SI19_SAVR;SI;19;SAVR;13.83
SI20_CON;SI;20;CON;23003.0
SI20_INC;SI;20;INC;27463.0
SI20_HVPI;SI;20;HVPI;104.0
SI20_INF;SI;20;INF;-0.3
SI20_SAVN;SI;20;SAVN;4647.0
SI20_SAVR;SI;20;SAVR;22.88
SI21_CON;SI;21;CON;26279.0
SI21_INC;SI;21;INC;29448.0
SI21_HVPI;SI;21;HVPI;106.0
SI21_INF;SI;21;INF;2.0
SI21_SAVN;SI;21;SAVN;3359.0
SI21_SAVR;SI;21;SAVR;17.87
SI22_CON;SI;22;CON;30342.0
SI22_INC;SI;22;INC;32431.0
SI22_HVPI;SI;22;HVPI;116.0
SI22_INF;SI;22;INF;9.3
SI22_SAVN;SI;22;SAVN;2238.0
SI22_SAVR;SI;22;SAVR;14.01
SI23_CON;SI;23;CON;32665.0
SI23_INC;SI;23;INC;35232.0
SI23_HVPI;SI;23;HVPI;125.0
SI23_INF;SI;23;INF;7.2
SI23_SAVN;SI;23;SAVN;2812.0
SI23_SAVR;SI;23;SAVR;14.79
SK12_CON;SK;12;CON;40114.0
SK12_INC;SK;12;INC;39679.0
SK12_HVPI;SK;12;HVPI;99.0
SK12_INF;SK;12;INF;3.7
SK12_SAVN;SK;12;SAVN;740.0
SK12_SAVR;SK;12;SAVR;8.22
SK13_CON;SK;13;CON;39960.0
SK13_INC;SK;13;INC;39776.0
SK13_HVPI;SK;13;HVPI;100.0
SK13_INF;SK;13;INF;1.5
SK13_SAVN;SK;13;SAVN;359.0
SK13_SAVR;SK;13;SAVR;7.53
SK14_CON;SK;14;CON;40638.0
SK14_INC;SK;14;INC;40576.0
SK14_HVPI;SK;14;HVPI;100.0
SK14_INF;SK;14;INF;-0.1
SK14_SAVN;SK;14;SAVN;928.0
SK14_SAVR;SK;14;SAVR;8.64
SK15_CON;SK;15;CON;41901.0
SK15_INC;SK;15;INC;42842.0
SK15_HVPI;SK;15;HVPI;100.0
SK15_INF;SK;15;INF;-0.3
SK15_SAVN;SK;15;SAVN;1501.0
SK15_SAVR;SK;15;SAVR;9.66
SK16_CON;SK;16;CON;43296.0
SK16_INC;SK;16;INC;44129.0
SK16_HVPI;SK;16;HVPI;99.0
SK16_INF;SK;16;INF;-0.5
SK16_SAVN;SK;16;SAVN;1635.0
SK16_SAVR;SK;16;SAVR;9.87
SK17_CON;SK;17;CON;46440.0
SK17_INC;SK;17;INC;46148.0
SK17_HVPI;SK;17;HVPI;100.0
SK17_INF;SK;17;INF;1.4
SK17_SAVN;SK;17;SAVN;481.0
SK17_SAVR;SK;17;SAVR;7.5
SK18_CON;SK;18;CON;49240.0
SK18_INC;SK;18;INC;50754.0
SK18_HVPI;SK;18;HVPI;103.0
SK18_INF;SK;18;INF;2.5
SK18_SAVN;SK;18;SAVN;2309.0
SK18_SAVR;SK;18;SAVR;10.49
SK19_CON;SK;19;CON;51812.0
SK19_INC;SK;19;INC;53015.0
SK19_HVPI;SK;19;HVPI;106.0
SK19_INF;SK;19;INF;2.8
SK19_SAVN;SK;19;SAVN;2030.0
SK19_SAVR;SK;19;SAVR;9.95
SK20_CON;SK;20;CON;53280.0
SK20_INC;SK;20;INC;55363.0
SK20_HVPI;SK;20;HVPI;108.0
SK20_INF;SK;20;INF;2.0
SK20_SAVN;SK;20;SAVN;3019.0
SK20_SAVR;SK;20;SAVR;11.71
SK21_CON;SK;21;CON;56576.0
SK21_INC;SK;21;INC;58186.0
SK21_HVPI;SK;21;HVPI;111.0
SK21_INF;SK;21;INF;2.8
SK21_SAVN;SK;21;SAVN;2713.0
SK21_SAVR;SK;21;SAVR;11.32
SK22_CON;SK;22;CON;66458.0
SK22_INC;SK;22;INC;63706.0
SK22_HVPI;SK;22;HVPI;125.0
SK22_INF;SK;22;INF;12.1
SK22_SAVN;SK;22;SAVN;-1274.0
SK22_SAVR;SK;22;SAVR;5.78
SK23_CON;SK;23;CON;70805.0
SK23_INC;SK;23;INC;69843.0
SK23_HVPI;SK;23;HVPI;138.0
SK23_INF;SK;23;INF;11.0
SK23_SAVN;SK;23;SAVN;610.0
SK23_SAVR;SK;23;SAVR;7.44
FI12_CON;FI;12;CON;103427.0
FI12_INC;FI;12;INC;105251.0
FI12_HVPI;FI;12;HVPI;96.0
FI12_INF;FI;12;INF;3.2
FI12_SAVN;FI;12;SAVN;1762.0
FI12_SAVR;FI;12;SAVR;8.52
FI13_CON;FI;13;CON;105524.0
FI13_INC;FI;13;INC;107317.0
FI13_HVPI;FI;13;HVPI;98.0
FI13_INF;FI;13;INF;2.2
FI13_SAVN;FI;13;SAVN;1708.0
FI13_SAVR;FI;13;SAVR;8.55
FI14_CON;FI;14;CON;107511.0
FI14_INC;FI;14;INC;108631.0
FI14_HVPI;FI;14;HVPI;100.0
FI14_INF;FI;14;INF;1.2
FI14_SAVN;FI;14;SAVN;975.0
FI14_SAVR;FI;14;SAVR;7.98
FI15_CON;FI;15;CON;109654.0
FI15_INC;FI;15;INC;110498.0
FI15_HVPI;FI;15;HVPI;100.0
FI15_INF;FI;15;INF;-0.2
FI15_SAVN;FI;15;SAVN;682.0
FI15_SAVR;FI;15;SAVR;7.73
FI16_CON;FI;16;CON;111887.0
FI16_INC;FI;16;INC;112167.0
FI16_HVPI;FI;16;HVPI;100.0
FI16_INF;FI;16;INF;0.4
FI16_SAVN;FI;16;SAVN;46.0
FI16_SAVR;FI;16;SAVR;7.35
FI17_CON;FI;17;CON;113491.0
FI17_INC;FI;17;INC;114481.0
FI17_HVPI;FI;17;HVPI;101.0
FI17_INF;FI;17;INF;0.8
FI17_SAVN;FI;17;SAVN;772.0
FI17_SAVR;FI;17;SAVR;8.12
FI18_CON;FI;18;CON;116510.0
FI18_INC;FI;18;INC;118097.0
FI18_HVPI;FI;18;HVPI;102.0
FI18_INF;FI;18;INF;1.2
FI18_SAVN;FI;18;SAVN;1379.0
FI18_SAVR;FI;18;SAVR;8.77
FI19_CON;FI;19;CON;118072.0
FI19_INC;FI;19;INC;121819.0
FI19_HVPI;FI;19;HVPI;103.0
FI19_INF;FI;19;INF;1.1
FI19_SAVN;FI;19;SAVN;3591.0
FI19_SAVR;FI;19;SAVR;10.6
FI20_CON;FI;20;CON;114301.0
FI20_INC;FI;20;INC;122439.0
FI20_HVPI;FI;20;HVPI;103.0
FI20_INF;FI;20;INF;0.4
FI20_SAVN;FI;20;SAVN;7903.0
FI20_SAVR;FI;20;SAVR;14.05
